directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-161/,N193-161_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0001.tif,N193-161,1941-01-01,1941-03-01,1941,6510,5000,4,"0,1234,2415,3610"
AU NBAC N193-161/,N193-161_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0002.tif,N193-161,1941-01-01,1941-03-01,1941,6510,5000,4,"0,1284,2466,3657"
AU NBAC N193-161/,N193-161_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0003.tif,N193-161,1941-01-01,1941-03-01,1941,6510,5000,3,"64,1713,3226"
AU NBAC N193-161/,N193-161_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0004.tif,N193-161,1941-01-01,1941-03-01,1941,6510,5000,4,"76,1292,2475,3667"
AU NBAC N193-161/,N193-161_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0005.tif,N193-161,1941-01-01,1941-03-01,1941,6510,5000,4,"98,1321,2503,3693"
AU NBAC N193-161/,N193-161_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0006.tif,N193-161,1941-01-01,1941-03-01,1941,6510,5000,3,"112,1751,3263"
AU NBAC N193-161/,N193-161_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0007.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"85,1275,2449,3636"
AU NBAC N193-161/,N193-161_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0008.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"71,1276,2450,3632"
AU NBAC N193-161/,N193-161_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0009.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,3,"76,1686,3188"
AU NBAC N193-161/,N193-161_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0010.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"98,1275,2449,3634"
AU NBAC N193-161/,N193-161_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0011.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"105,1290,2464,3646"
AU NBAC N193-161/,N193-161_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0012.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,3,"96,1708,3210"
AU NBAC N193-161/,N193-161_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0013.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"120,1283,2455,3641"
AU NBAC N193-161/,N193-161_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0014.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"96,1297,2472,3655"
AU NBAC N193-161/,N193-161_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0015.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,3,"106,1716,3218"
AU NBAC N193-161/,N193-161_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0016.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"122,1289,2462,3648"
AU NBAC N193-161/,N193-161_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0017.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"118,1301,2475,3657"
AU NBAC N193-161/,N193-161_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0018.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,3,"108,1703,3204"
AU NBAC N193-161/,N193-161_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0019.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"96,1282,2456,3642"
AU NBAC N193-161/,N193-161_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0020.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"119,1290,2464,3647"
AU NBAC N193-161/,N193-161_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0021.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,3,"76,1696,3196"
AU NBAC N193-161/,N193-161_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0022.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"122,1265,2439,3624"
AU NBAC N193-161/,N193-161_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0023.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"94,1283,2455,3638"
AU NBAC N193-161/,N193-161_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0024.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,3,"133,1692,3194"
AU NBAC N193-161/,N193-161_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0025.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"104,1266,2439,3624"
AU NBAC N193-161/,N193-161_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0026.tif,N193-161,1941-01-01,1941-03-01,1941,6407,5000,4,"149,1283,2457,3637"
AU NBAC N193-161/,N193-161_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0027.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,3,"84,1648,3169"
AU NBAC N193-161/,N193-161_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0028.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,4,"63,1239,2423,3624"
AU NBAC N193-161/,N193-161_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0029.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,4,"80,1263,2447,3643"
AU NBAC N193-161/,N193-161_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0030.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,3,"59,1662,3180"
AU NBAC N193-161/,N193-161_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0031.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,4,"122,1257,2443,3643"
AU NBAC N193-161/,N193-161_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0032.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,4,"93,1279,2467,3662"
AU NBAC N193-161/,N193-161_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0033.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,3,"130,1698,3214"
AU NBAC N193-161/,N193-161_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0034.tif,N193-161,1941-01-01,1941-03-01,1941,6483,5000,4,"135,1260,2448,3647"
AU NBAC N193-161/,N193-161_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0035.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"90,1276,2461,3658"
AU NBAC N193-161/,N193-161_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0036.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,3,"116,1682,3197"
AU NBAC N193-161/,N193-161_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0037.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"77,1248,2438,3636"
AU NBAC N193-161/,N193-161_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0038.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"123,1274,2459,3655"
AU NBAC N193-161/,N193-161_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0039.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,3,"114,1685,3204"
AU NBAC N193-161/,N193-161_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0040.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"42,1222,2409,3605"
AU NBAC N193-161/,N193-161_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0041.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"102,1254,2439,3632"
AU NBAC N193-161/,N193-161_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0042.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,3,"54,1652,3168"
AU NBAC N193-161/,N193-161_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0043.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"37,1207,2389,3587"
AU NBAC N193-161/,N193-161_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0044.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"53,1239,2420,3615"
AU NBAC N193-161/,N193-161_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0045.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,3,"44,1651,3164"
AU NBAC N193-161/,N193-161_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0046.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"16,1161,2347,3542"
AU NBAC N193-161/,N193-161_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0047.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"59,1205,2390,3581"
AU NBAC N193-161/,N193-161_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0048.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,3,"41,1615,3134"
AU NBAC N193-161/,N193-161_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0049.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"39,1176,2363,3562"
AU NBAC N193-161/,N193-161_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0050.tif,N193-161,1941-01-01,1941-03-01,1941,6506,5000,4,"5,1158,2342,3540"
AU NBAC N193-161/,N193-161_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0051.tif,N193-161,1941-01-01,1941-03-01,1941,6444,5000,3,"50,1624,3126"
AU NBAC N193-161/,N193-161_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0052.tif,N193-161,1941-01-01,1941-03-01,1941,6444,5000,4,"32,1178,2352,3539"
AU NBAC N193-161/,N193-161_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0053.tif,N193-161,1941-01-01,1941-03-01,1941,6521,5000,4,"41,1213,2403,3603"
AU NBAC N193-161/,N193-161_0054.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-161/N193-161_0054.tif,N193-161,1941-01-01,1941-03-01,1941,6521,5000,3,"50,1637,3159"
