,directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions,page_date
0,AU NBAC N193-005/,N193-005_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0001.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"131,1810,3301",1902-01-06
1,AU NBAC N193-005/,N193-005_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0002.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"154,1803,3296",1902-01-06
2,AU NBAC N193-005/,N193-005_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0003.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"161,2134",1902-01-06
3,AU NBAC N193-005/,N193-005_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0004.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"137,1755,3245",1902-01-06
4,AU NBAC N193-005/,N193-005_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0005.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"140,2129",1902-01-06
5,AU NBAC N193-005/,N193-005_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0006.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"162,1795,3284",1902-01-07
6,AU NBAC N193-005/,N193-005_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0007.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"159,1778,3266",1902-01-07
7,AU NBAC N193-005/,N193-005_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0008.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"150,2121",1902-01-07
8,AU NBAC N193-005/,N193-005_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0009.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"156,1770,3259",1902-01-07
9,AU NBAC N193-005/,N193-005_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0010.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"149,2122",1902-01-07
10,AU NBAC N193-005/,N193-005_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0011.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"129,1753,3242",1902-01-08
11,AU NBAC N193-005/,N193-005_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0012.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"125,1766,3257",1902-01-08
12,AU NBAC N193-005/,N193-005_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0013.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"151,2126",1902-01-08
13,AU NBAC N193-005/,N193-005_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0014.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"130,1783,3273",1902-01-08
14,AU NBAC N193-005/,N193-005_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0015.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"176,2128",1902-01-08
15,AU NBAC N193-005/,N193-005_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0016.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"163,1782,3270",1902-01-09
16,AU NBAC N193-005/,N193-005_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0017.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"135,1776,3264",1902-01-09
17,AU NBAC N193-005/,N193-005_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0018.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"136,2092",1902-01-09
18,AU NBAC N193-005/,N193-005_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0019.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"223,1750,3237",1902-01-09
19,AU NBAC N193-005/,N193-005_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0020.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"220,2089",1902-01-09
20,AU NBAC N193-005/,N193-005_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0021.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"158,1775,3268",1902-01-10
21,AU NBAC N193-005/,N193-005_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0022.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"203,1781,3273",1902-01-10
22,AU NBAC N193-005/,N193-005_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0023.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"163,2123",1902-01-10
23,AU NBAC N193-005/,N193-005_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0024.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"156,1772,3262",1902-01-10
24,AU NBAC N193-005/,N193-005_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0025.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"163,2118",1902-01-10
25,AU NBAC N193-005/,N193-005_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0026.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"156,1777,3266",1902-01-11
26,AU NBAC N193-005/,N193-005_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0027.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"178,2119",1902-01-11
27,AU NBAC N193-005/,N193-005_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0028.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"189,1765,3255",1902-01-13
28,AU NBAC N193-005/,N193-005_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0029.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"187,1778,3267",1902-01-13
29,AU NBAC N193-005/,N193-005_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0030.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"156,2107",1902-01-13
30,AU NBAC N193-005/,N193-005_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0031.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"130,1760,3246",1902-01-13
31,AU NBAC N193-005/,N193-005_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0032.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"139,2091",1902-01-13
32,AU NBAC N193-005/,N193-005_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0033.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"173,1763,3250",1902-01-14
33,AU NBAC N193-005/,N193-005_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0034.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"152,1783,3273",1902-01-14
34,AU NBAC N193-005/,N193-005_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0035.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"148,2098",1902-01-14
35,AU NBAC N193-005/,N193-005_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0036.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"142,1773,3263",1902-01-14
36,AU NBAC N193-005/,N193-005_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0037.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"130,2089",1902-01-14
37,AU NBAC N193-005/,N193-005_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0038.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"183,1762,3250",1902-01-15
38,AU NBAC N193-005/,N193-005_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0039.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"138,1768,3257",1902-01-15
39,AU NBAC N193-005/,N193-005_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0040.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"191,2084",1902-01-15
40,AU NBAC N193-005/,N193-005_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0041.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"112,1746,3236",1902-01-15
41,AU NBAC N193-005/,N193-005_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0042.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"127,2052",1902-01-15
42,AU NBAC N193-005/,N193-005_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0043.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"152,1716,3201",1902-01-16
43,AU NBAC N193-005/,N193-005_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0044.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"159,1719,3205",1902-01-16
44,AU NBAC N193-005/,N193-005_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0045.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"156,2066",1902-01-16
45,AU NBAC N193-005/,N193-005_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0046.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"138,1737,3222",1902-01-16
46,AU NBAC N193-005/,N193-005_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0047.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"117,2044",1902-01-16
47,AU NBAC N193-005/,N193-005_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0048.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"165,1727,3212",1902-01-17
48,AU NBAC N193-005/,N193-005_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0049.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"134,1733,3219",1902-01-17
49,AU NBAC N193-005/,N193-005_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0050.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"138,2062",1902-01-17
50,AU NBAC N193-005/,N193-005_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0051.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"117,1739,3224",1902-01-17
51,AU NBAC N193-005/,N193-005_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0052.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"178,2068",1902-01-17
52,AU NBAC N193-005/,N193-005_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0053.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"128,1718,3202",1902-01-18
53,AU NBAC N193-005/,N193-005_0054.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0054.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"139,2053",1902-01-18
54,AU NBAC N193-005/,N193-005_0055.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0055.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"115,1739,3223",1902-01-20
55,AU NBAC N193-005/,N193-005_0056.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0056.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"176,1742,3228",1902-01-20
56,AU NBAC N193-005/,N193-005_0057.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0057.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"108,2063",1902-01-20
57,AU NBAC N193-005/,N193-005_0058.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0058.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"109,1740,3226",1902-01-20
58,AU NBAC N193-005/,N193-005_0059.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0059.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"195,2047",1902-01-20
59,AU NBAC N193-005/,N193-005_0060.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0060.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"153,1699,3182",1902-01-21
60,AU NBAC N193-005/,N193-005_0061.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0061.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"113,1725,3208",1902-01-21
61,AU NBAC N193-005/,N193-005_0062.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0062.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"157,1124",1902-01-21
62,AU NBAC N193-005/,N193-005_0063.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0063.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"103,1697,3180",1902-01-21
63,AU NBAC N193-005/,N193-005_0064.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0064.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"168,2038",1902-01-21
64,AU NBAC N193-005/,N193-005_0065.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0065.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"113,1666,3151",1902-01-22
65,AU NBAC N193-005/,N193-005_0066.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0066.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"89,1686,3175",1902-01-22
66,AU NBAC N193-005/,N193-005_0067.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0067.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"137,2009",1902-01-22
67,AU NBAC N193-005/,N193-005_0068.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0068.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"80,1659,3146",1902-01-22
68,AU NBAC N193-005/,N193-005_0069.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0069.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"123,2045",1902-01-22
69,AU NBAC N193-005/,N193-005_0070.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0070.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"79,1667,3155",1902-01-23
70,AU NBAC N193-005/,N193-005_0071.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0071.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"82,1688,3175",1902-01-23
71,AU NBAC N193-005/,N193-005_0072.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0072.tif,N193-005,1902-01-01,1902-03-01,1902,6389,4953,2,"86,2005",1902-01-23
72,AU NBAC N193-005/,N193-005_0073.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0073.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,3,"120,1695,3169",1902-01-23
73,AU NBAC N193-005/,N193-005_0074.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0074.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,2,"116,2010",1902-01-23
74,AU NBAC N193-005/,N193-005_0075.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0075.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,3,"148,1704,3178",1902-01-24
75,AU NBAC N193-005/,N193-005_0076.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0076.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,3,"110,1694,3170",1902-01-24
76,AU NBAC N193-005/,N193-005_0077.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0077.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,2,"112,2030",1902-01-24
77,AU NBAC N193-005/,N193-005_0078.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0078.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,3,"160,1698,3171",1902-01-24
78,AU NBAC N193-005/,N193-005_0079.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0079.tif,N193-005,1902-01-01,1902-03-01,1902,6319,5000,2,"166,2019",1902-01-24
79,AU NBAC N193-005/,N193-005_0080.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0080.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4987,3,"160,1711,3200",1902-01-25
80,AU NBAC N193-005/,N193-005_0081.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0081.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4987,2,"136,2034",1902-01-25
81,AU NBAC N193-005/,N193-005_0082.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0082.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4987,3,"115,1665,3155",1902-01-28
82,AU NBAC N193-005/,N193-005_0083.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0083.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"118,1700,3190",1902-01-28
83,AU NBAC N193-005/,N193-005_0084.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0084.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"115,2014",1902-01-28
84,AU NBAC N193-005/,N193-005_0085.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0085.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"113,1715,3204",1902-01-28
85,AU NBAC N193-005/,N193-005_0086.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0086.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"147,2027",1902-01-28
86,AU NBAC N193-005/,N193-005_0087.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0087.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"96,1685,3174",1902-01-29
87,AU NBAC N193-005/,N193-005_0088.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0088.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"100,1683,3171",1902-01-29
88,AU NBAC N193-005/,N193-005_0089.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0089.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"117,2024",1902-01-29
89,AU NBAC N193-005/,N193-005_0090.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0090.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"93,1679,3166",1902-01-29
90,AU NBAC N193-005/,N193-005_0091.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0091.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"104,2030",1902-01-29
91,AU NBAC N193-005/,N193-005_0092.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0092.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"98,1690,3179",1902-01-30
92,AU NBAC N193-005/,N193-005_0093.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0093.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"89,1655,3142",1902-01-30
93,AU NBAC N193-005/,N193-005_0094.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0094.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"97,2013",1902-01-30
94,AU NBAC N193-005/,N193-005_0095.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0095.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"90,1671,3159",1902-01-30
95,AU NBAC N193-005/,N193-005_0096.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0096.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"99,2004",1902-01-30
96,AU NBAC N193-005/,N193-005_0097.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0097.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"89,1678,3167",1902-01-31
97,AU NBAC N193-005/,N193-005_0098.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0098.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"93,1677,3164",1902-01-31
98,AU NBAC N193-005/,N193-005_0099.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0099.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"101,2014",1902-01-31
99,AU NBAC N193-005/,N193-005_0100.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0100.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"64,1631,3123",1902-01-31
100,AU NBAC N193-005/,N193-005_0101.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0101.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"74,1964",1902-01-31
101,AU NBAC N193-005/,N193-005_0102.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0102.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"61,1643,3138",1902-02-01
102,AU NBAC N193-005/,N193-005_0103.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0103.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"87,2004",1902-02-01
103,AU NBAC N193-005/,N193-005_0104.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0104.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"91,1649,3144",1902-02-03
104,AU NBAC N193-005/,N193-005_0105.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0105.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"83,1641,3137",1902-02-03
105,AU NBAC N193-005/,N193-005_0106.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0106.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"79,1993",1902-02-03
106,AU NBAC N193-005/,N193-005_0107.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0107.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"47,1639,3133",1902-02-03
107,AU NBAC N193-005/,N193-005_0108.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0108.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"55,1979",1902-02-03
108,AU NBAC N193-005/,N193-005_0109.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0109.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"39,1611,3105",1902-02-04
109,AU NBAC N193-005/,N193-005_0110.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0110.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"45,1628,3120",1902-02-04
110,AU NBAC N193-005/,N193-005_0111.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0111.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"47,1980",1902-02-04
111,AU NBAC N193-005/,N193-005_0112.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0112.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"46,1631,3123",1902-02-04
112,AU NBAC N193-005/,N193-005_0113.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0113.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,2,"85,1999",1902-02-04
113,AU NBAC N193-005/,N193-005_0114.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0114.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"82,1646,3138",1902-02-05
114,AU NBAC N193-005/,N193-005_0115.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0115.tif,N193-005,1902-01-01,1902-03-01,1902,6377,4964,3,"43,1658,3150",1902-02-05
