directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-045/,N193-045_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0001.tif,N193-045,1912-01-01,1912-03-01,1912,6170,4994,3,"180,1946,3360"
AU NBAC N193-045/,N193-045_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0002.tif,N193-045,1912-01-01,1912-03-01,1912,6174,5000,3,"301,1503,2753"
AU NBAC N193-045/,N193-045_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0003.tif,N193-045,1912-01-01,1912-03-01,1912,6107,5000,3,"45,2056,3427"
AU NBAC N193-045/,N193-045_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0004.tif,N193-045,1912-01-01,1912-03-01,1912,6192,5000,3,"39,1494,2752"
AU NBAC N193-045/,N193-045_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0005.tif,N193-045,1912-01-01,1912-03-01,1912,6134,5000,3,"354,2035,3412"
AU NBAC N193-045/,N193-045_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0006.tif,N193-045,1912-01-01,1912-03-01,1912,6201,5000,3,"312,1986,3377"
AU NBAC N193-045/,N193-045_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0007.tif,N193-045,1912-01-01,1912-03-01,1912,6330,5000,3,"264,1463,2732"
AU NBAC N193-045/,N193-045_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0008.tif,N193-045,1912-01-01,1912-03-01,1912,6195,5000,3,"75,2006,3398"
AU NBAC N193-045/,N193-045_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0009.tif,N193-045,1912-01-01,1912-03-01,1912,6350,5000,3,"58,1448,2720"
AU NBAC N193-045/,N193-045_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0010.tif,N193-045,1912-01-01,1912-03-01,1912,6315,5000,3,"64,1997,3397"
AU NBAC N193-045/,N193-045_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0011.tif,N193-045,1912-01-01,1912-03-01,1912,6346,5000,3,"67,1452,2721"
AU NBAC N193-045/,N193-045_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0012.tif,N193-045,1912-01-01,1912-03-01,1912,6319,5000,3,"287,1955,3354"
AU NBAC N193-045/,N193-045_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0013.tif,N193-045,1912-01-01,1912-03-01,1912,6319,5000,3,"280,1988,3385"
AU NBAC N193-045/,N193-045_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0014.tif,N193-045,1912-01-01,1912-03-01,1912,6332,5000,3,"237,1439,2710"
AU NBAC N193-045/,N193-045_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-045/N193-045_0015.tif,N193-045,1912-01-01,1912-03-01,1912,6305,5000,3,"70,1963,3363"
