directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-081/,N193-081_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0001.tif,N193-081,1921-01-01,1921-03-01,1921,6014,4856,3,"0,1807,3178"
AU NBAC N193-081/,N193-081_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0002.tif,N193-081,1921-01-01,1921-03-01,1921,6086,4924,3,"123,1871,3244"
AU NBAC N193-081/,N193-081_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0003.tif,N193-081,1921-01-01,1921-03-01,1921,6008,5000,4,"324,1475,2582,3691"
AU NBAC N193-081/,N193-081_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0004.tif,N193-081,1921-01-01,1921-03-01,1921,6006,5000,3,"304,1973,3326"
AU NBAC N193-081/,N193-081_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0005.tif,N193-081,1921-01-01,1921-03-01,1921,6014,5000,4,"306,1461,2567,3677"
AU NBAC N193-081/,N193-081_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0006.tif,N193-081,1921-01-01,1921-03-01,1921,6035,5000,3,"263,1947,3305"
AU NBAC N193-081/,N193-081_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0007.tif,N193-081,1921-01-01,1921-03-01,1921,6039,5000,3,"269,1945,3304"
AU NBAC N193-081/,N193-081_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0008.tif,N193-081,1921-01-01,1921-03-01,1921,6027,5000,4,"276,1438,2548,3659"
AU NBAC N193-081/,N193-081_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0009.tif,N193-081,1921-01-01,1921-03-01,1921,6047,5000,3,"263,1938,3297"
AU NBAC N193-081/,N193-081_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0010.tif,N193-081,1921-01-01,1921-03-01,1921,6032,5000,4,"271,1438,2550,3661"
AU NBAC N193-081/,N193-081_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0011.tif,N193-081,1921-01-01,1921-03-01,1921,6046,5000,3,"263,1942,3302"
AU NBAC N193-081/,N193-081_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0012.tif,N193-081,1921-01-01,1921-03-01,1921,6042,5000,4,"263,1430,2543,3656"
AU NBAC N193-081/,N193-081_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0013.tif,N193-081,1921-01-01,1921-03-01,1921,6053,5000,3,"257,1933,3295"
AU NBAC N193-081/,N193-081_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0014.tif,N193-081,1921-01-01,1921-03-01,1921,6051,5000,3,"264,1928,3289"
AU NBAC N193-081/,N193-081_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0015.tif,N193-081,1921-01-01,1921-03-01,1921,6044,5000,4,"255,1427,2540,3651"
AU NBAC N193-081/,N193-081_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0016.tif,N193-081,1921-01-01,1921-03-01,1921,6075,5000,3,"226,1914,3281"
AU NBAC N193-081/,N193-081_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0017.tif,N193-081,1921-01-01,1921-03-01,1921,6060,5000,3,"242,1927,3287"
AU NBAC N193-081/,N193-081_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0018.tif,N193-081,1921-01-01,1921-03-01,1921,6043,5000,4,"253,1416,2529,3640"
AU NBAC N193-081/,N193-081_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0019.tif,N193-081,1921-01-01,1921-03-01,1921,6076,5000,4,"219,1391,2509,3625"
AU NBAC N193-081/,N193-081_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0020.tif,N193-081,1921-01-01,1921-03-01,1921,6089,5000,3,"215,1893,3261"
AU NBAC N193-081/,N193-081_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0021.tif,N193-081,1921-01-01,1921-03-01,1921,6073,5000,3,"219,1905,3269"
AU NBAC N193-081/,N193-081_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0022.tif,N193-081,1921-01-01,1921-03-01,1921,6059,5000,4,"241,1403,2517,3630"
AU NBAC N193-081/,N193-081_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0023.tif,N193-081,1921-01-01,1921-03-01,1921,6098,5000,3,"197,1891,3259"
AU NBAC N193-081/,N193-081_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0024.tif,N193-081,1921-01-01,1921-03-01,1921,6066,5000,3,"216,1901,3266"
AU NBAC N193-081/,N193-081_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0025.tif,N193-081,1921-01-01,1921-03-01,1921,6045,5000,4,"58,1402,2514,3625"
AU NBAC N193-081/,N193-081_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0026.tif,N193-081,1921-01-01,1921-03-01,1921,6053,5000,3,"235,1917,3278"
AU NBAC N193-081/,N193-081_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0027.tif,N193-081,1921-01-01,1921-03-01,1921,6038,5000,4,"255,1419,2530,3637"
AU NBAC N193-081/,N193-081_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0028.tif,N193-081,1921-01-01,1921-03-01,1921,6060,5000,3,"249,1909,3268"
AU NBAC N193-081/,N193-081_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0029.tif,N193-081,1921-01-01,1921-03-01,1921,6043,5000,3,"258,1924,3282"
AU NBAC N193-081/,N193-081_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0030.tif,N193-081,1921-01-01,1921-03-01,1921,6034,5000,4,"218,1373,2481,3591"
AU NBAC N193-081/,N193-081_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0031.tif,N193-081,1921-01-01,1921-03-01,1921,6046,5000,3,"210,1878,3236"
AU NBAC N193-081/,N193-081_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0032.tif,N193-081,1921-01-01,1921-03-01,1921,6029,5000,4,"226,1377,2488,3594"
AU NBAC N193-081/,N193-081_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0033.tif,N193-081,1921-01-01,1921-03-01,1921,6048,5000,3,"209,1872,3230"
AU NBAC N193-081/,N193-081_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0034.tif,N193-081,1921-01-01,1921-03-01,1921,6028,5000,4,"212,1378,2486,3596"
AU NBAC N193-081/,N193-081_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0035.tif,N193-081,1921-01-01,1921-03-01,1921,6043,5000,3,"216,1864,3221"
AU NBAC N193-081/,N193-081_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0036.tif,N193-081,1921-01-01,1921-03-01,1921,6034,5000,3,"215,1872,3227"
AU NBAC N193-081/,N193-081_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0037.tif,N193-081,1921-01-01,1921-03-01,1921,6021,5000,4,"226,1368,2476,3581"
AU NBAC N193-081/,N193-081_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0038.tif,N193-081,1921-01-01,1921-03-01,1921,6036,5000,3,"203,1867,3223"
AU NBAC N193-081/,N193-081_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0039.tif,N193-081,1921-01-01,1921-03-01,1921,6023,5000,4,"212,1356,2461,3569"
AU NBAC N193-081/,N193-081_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0040.tif,N193-081,1921-01-01,1921-03-01,1921,6043,5000,3,"200,1859,3217"
AU NBAC N193-081/,N193-081_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0041.tif,N193-081,1921-01-01,1921-03-01,1921,6031,5000,3,"210,1870,3225"
AU NBAC N193-081/,N193-081_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0042.tif,N193-081,1921-01-01,1921-03-01,1921,6018,5000,4,"225,1369,2475,3580"
AU NBAC N193-081/,N193-081_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0043.tif,N193-081,1921-01-01,1921-03-01,1921,6029,5000,3,"222,1874,3226"
AU NBAC N193-081/,N193-081_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0044.tif,N193-081,1921-01-01,1921-03-01,1921,6017,5000,4,"225,1371,2476,3584"
AU NBAC N193-081/,N193-081_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0045.tif,N193-081,1921-01-01,1921-03-01,1921,6033,5000,3,"210,1868,3222"
AU NBAC N193-081/,N193-081_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0046.tif,N193-081,1921-01-01,1921-03-01,1921,6023,5000,3,"226,1872,3222"
AU NBAC N193-081/,N193-081_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0047.tif,N193-081,1921-01-01,1921-03-01,1921,6008,5000,4,"222,1363,2467,3571"
AU NBAC N193-081/,N193-081_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0048.tif,N193-081,1921-01-01,1921-03-01,1921,6033,5000,3,"196,1857,3211"
AU NBAC N193-081/,N193-081_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0049.tif,N193-081,1921-01-01,1921-03-01,1921,6022,5000,3,"210,1861,3211"
AU NBAC N193-081/,N193-081_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0050.tif,N193-081,1921-01-01,1921-03-01,1921,6012,5000,4,"212,1359,2460,3569"
AU NBAC N193-081/,N193-081_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0051.tif,N193-081,1921-01-01,1921-03-01,1921,6028,5000,3,"205,1861,3213"
AU NBAC N193-081/,N193-081_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0052.tif,N193-081,1921-01-01,1921-03-01,1921,6003,5000,4,"210,1352,2452,3556"
AU NBAC N193-081/,N193-081_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-081/N193-081_0053.tif,N193-081,1921-01-01,1921-03-01,1921,5877,5000,3,"262,1886,3205"
