,directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions,page_date
17,AU NBAC N193-013/,N193-013_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0018.tif,N193-013,1904-01-01,1904-03-01,1904,6347,5000,2,"85,2176",1904-01-08
18,AU NBAC N193-013/,N193-013_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0019.tif,N193-013,1904-01-01,1904-03-01,1904,6234,5000,3,"303,1795,3218",1904-01-08
19,AU NBAC N193-013/,N193-013_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0020.tif,N193-013,1904-01-01,1904-03-01,1904,6220,5000,2,"300,2208",1904-01-08
20,AU NBAC N193-013/,N193-013_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0021.tif,N193-013,1904-01-01,1904-03-01,1904,6234,5000,3,"286,1796,3218",1904-01-09
21,AU NBAC N193-013/,N193-013_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0022.tif,N193-013,1904-01-01,1904-03-01,1904,6228,5000,2,"294,2199",1904-01-09
22,AU NBAC N193-013/,N193-013_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0023.tif,N193-013,1904-01-01,1904-03-01,1904,6268,5000,3,"260,1784,3211",1904-01-11
23,AU NBAC N193-013/,N193-013_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0024.tif,N193-013,1904-01-01,1904-03-01,1904,6257,5000,3,"251,1772,3198",1904-01-11
24,AU NBAC N193-013/,N193-013_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0025.tif,N193-013,1904-01-01,1904-03-01,1904,6249,5000,2,"332,2166",1904-01-11
25,AU NBAC N193-013/,N193-013_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0026.tif,N193-013,1904-01-01,1904-03-01,1904,6259,5000,3,"255,1769,3194",1904-01-11
26,AU NBAC N193-013/,N193-013_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0027.tif,N193-013,1904-01-01,1904-03-01,1904,6253,5000,2,"258,2155",1904-01-11
27,AU NBAC N193-013/,N193-013_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0028.tif,N193-013,1904-01-01,1904-03-01,1904,6258,5000,3,"301,1776,3199",1904-01-12
28,AU NBAC N193-013/,N193-013_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0029.tif,N193-013,1904-01-01,1904-03-01,1904,6241,5000,3,"272,1782,3200",1904-01-12
29,AU NBAC N193-013/,N193-013_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0030.tif,N193-013,1904-01-01,1904-03-01,1904,6243,5000,2,"274,2167",1904-01-12
30,AU NBAC N193-013/,N193-013_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0031.tif,N193-013,1904-01-01,1904-03-01,1904,6262,5000,3,"260,1770,3193",1904-01-12
31,AU NBAC N193-013/,N193-013_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0032.tif,N193-013,1904-01-01,1904-03-01,1904,6248,5000,2,"261,2072",1904-01-12
32,AU NBAC N193-013/,N193-013_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0033.tif,N193-013,1904-01-01,1904-03-01,1904,6264,5000,3,"257,1784,3206",1904-01-13
33,AU NBAC N193-013/,N193-013_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0034.tif,N193-013,1904-01-01,1904-03-01,1904,6238,5000,3,"94,1769,3185",1904-01-13
34,AU NBAC N193-013/,N193-013_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0035.tif,N193-013,1904-01-01,1904-03-01,1904,6238,5000,2,"250,2050",1904-01-13
35,AU NBAC N193-013/,N193-013_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0036.tif,N193-013,1904-01-01,1904-03-01,1904,6245,5000,3,"247,1763,3183",1904-01-13
36,AU NBAC N193-013/,N193-013_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0037.tif,N193-013,1904-01-01,1904-03-01,1904,6239,5000,2,"311,2050",1904-01-13
37,AU NBAC N193-013/,N193-013_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0038.tif,N193-013,1904-01-01,1904-03-01,1904,6240,5000,3,"314,1760,3176",1904-01-14
38,AU NBAC N193-013/,N193-013_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0039.tif,N193-013,1904-01-01,1904-03-01,1904,6231,5000,3,"297,1758,3173",1904-01-14
39,AU NBAC N193-013/,N193-013_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0040.tif,N193-013,1904-01-01,1904-03-01,1904,6231,5000,2,"300,2038",1904-01-14
40,AU NBAC N193-013/,N193-013_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0041.tif,N193-013,1904-01-01,1904-03-01,1904,6234,5000,3,"246,1759,3172",1904-01-14
41,AU NBAC N193-013/,N193-013_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0042.tif,N193-013,1904-01-01,1904-03-01,1904,6232,5000,2,"300,2044",1904-01-14
42,AU NBAC N193-013/,N193-013_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0043.tif,N193-013,1904-01-01,1904-03-01,1904,6234,5000,3,"250,1755,3170",1904-01-15
43,AU NBAC N193-013/,N193-013_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0044.tif,N193-013,1904-01-01,1904-03-01,1904,6231,5000,3,"301,1755,3166",1904-01-15
44,AU NBAC N193-013/,N193-013_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0045.tif,N193-013,1904-01-01,1904-03-01,1904,6228,5000,2,"253,2010",1904-01-15
45,AU NBAC N193-013/,N193-013_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0046.tif,N193-013,1904-01-01,1904-03-01,1904,6210,5000,3,"264,1722,3127",1904-01-15
46,AU NBAC N193-013/,N193-013_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0047.tif,N193-013,1904-01-01,1904-03-01,1904,6210,5000,2,"281,2003",1904-01-15
47,AU NBAC N193-013/,N193-013_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0048.tif,N193-013,1904-01-01,1904-03-01,1904,6211,5000,3,"258,1712,3117",1904-01-16
48,AU NBAC N193-013/,N193-013_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0049.tif,N193-013,1904-01-01,1904-03-01,1904,6212,5000,2,"254,2007",1904-01-16
49,AU NBAC N193-013/,N193-013_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0050.tif,N193-013,1904-01-01,1904-03-01,1904,6214,5000,3,"60,1706,3114",1904-01-18
50,AU NBAC N193-013/,N193-013_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0051.tif,N193-013,1904-01-01,1904-03-01,1904,6214,5000,3,"266,1711,3120",1904-01-18
51,AU NBAC N193-013/,N193-013_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0052.tif,N193-013,1904-01-01,1904-03-01,1904,6213,5000,2,"221,1990",1904-01-18
52,AU NBAC N193-013/,N193-013_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0053.tif,N193-013,1904-01-01,1904-03-01,1904,6213,5000,3,"64,1711,3114",1904-01-18
53,AU NBAC N193-013/,N193-013_0054.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0054.tif,N193-013,1904-01-01,1904-03-01,1904,6073,5000,2,"267,2008",1904-01-18
54,AU NBAC N193-013/,N193-013_0055.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0055.tif,N193-013,1904-01-01,1904-03-01,1904,6077,5000,3,"263,1719,3099",1904-01-19
55,AU NBAC N193-013/,N193-013_0056.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0056.tif,N193-013,1904-01-01,1904-03-01,1904,6062,5000,3,"295,1722,3098",1904-01-19
56,AU NBAC N193-013/,N193-013_0057.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0057.tif,N193-013,1904-01-01,1904-03-01,1904,6064,5000,2,"269,2015",1904-01-19
57,AU NBAC N193-013/,N193-013_0058.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0058.tif,N193-013,1904-01-01,1904-03-01,1904,6069,5000,3,"282,1718,3099",1904-01-19
58,AU NBAC N193-013/,N193-013_0059.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0059.tif,N193-013,1904-01-01,1904-03-01,1904,6064,5000,2,"282,2002",1904-01-19
59,AU NBAC N193-013/,N193-013_0060.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0060.tif,N193-013,1904-01-01,1904-03-01,1904,6065,5000,3,"279,1719,3098",1904-01-20
60,AU NBAC N193-013/,N193-013_0061.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0061.tif,N193-013,1904-01-01,1904-03-01,1904,6061,5000,2,"283,2012",1904-01-20
61,AU NBAC N193-013/,N193-013_0062.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0062.tif,N193-013,1904-01-01,1904-03-01,1904,6063,5000,3,"276,1709,3084",1904-01-20
62,AU NBAC N193-013/,N193-013_0063.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0063.tif,N193-013,1904-01-01,1904-03-01,1904,6067,5000,3,"278,1709,3085",1904-01-21
63,AU NBAC N193-013/,N193-013_0064.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0064.tif,N193-013,1904-01-01,1904-03-01,1904,6064,5000,3,"269,1705,3076",1904-01-21
64,AU NBAC N193-013/,N193-013_0065.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0065.tif,N193-013,1904-01-01,1904-03-01,1904,6044,5000,2,"264,1996",1904-01-21
65,AU NBAC N193-013/,N193-013_0066.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0066.tif,N193-013,1904-01-01,1904-03-01,1904,6048,5000,3,"263,1704,3078",1904-01-21
66,AU NBAC N193-013/,N193-013_0067.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0067.tif,N193-013,1904-01-01,1904-03-01,1904,6033,5000,2,"270,1981",1904-01-21
67,AU NBAC N193-013/,N193-013_0068.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0068.tif,N193-013,1904-01-01,1904-03-01,1904,6034,5000,3,"270,1698,3077",1904-01-22
68,AU NBAC N193-013/,N193-013_0069.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0069.tif,N193-013,1904-01-01,1904-03-01,1904,6034,5000,3,"267,1700,3078",1904-01-22
69,AU NBAC N193-013/,N193-013_0070.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0070.tif,N193-013,1904-01-01,1904-03-01,1904,6035,5000,2,"266,1978",1904-01-22
70,AU NBAC N193-013/,N193-013_0071.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0071.tif,N193-013,1904-01-01,1904-03-01,1904,6034,5000,3,"80,1688,3063",1904-01-22
71,AU NBAC N193-013/,N193-013_0072.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0072.tif,N193-013,1904-01-01,1904-03-01,1904,6036,5000,2,"266,1974",1904-01-22
72,AU NBAC N193-013/,N193-013_0073.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0073.tif,N193-013,1904-01-01,1904-03-01,1904,6037,5000,3,"288,1693,3066",1904-01-23
73,AU NBAC N193-013/,N193-013_0074.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0074.tif,N193-013,1904-01-01,1904-03-01,1904,6038,5000,2,"267,1990",1904-01-23
74,AU NBAC N193-013/,N193-013_0075.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0075.tif,N193-013,1904-01-01,1904-03-01,1904,6039,5000,3,"271,1682,3054",1904-01-25
75,AU NBAC N193-013/,N193-013_0076.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0076.tif,N193-013,1904-01-01,1904-03-01,1904,6039,5000,3,"268,1705,3083",1904-01-25
76,AU NBAC N193-013/,N193-013_0077.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0077.tif,N193-013,1904-01-01,1904-03-01,1904,6040,5000,2,"308,1992",1904-01-25
77,AU NBAC N193-013/,N193-013_0078.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0078.tif,N193-013,1904-01-01,1904-03-01,1904,6040,5000,3,"274,1704,3078",1904-01-25
78,AU NBAC N193-013/,N193-013_0079.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0079.tif,N193-013,1904-01-01,1904-03-01,1904,6040,5000,2,"309,1993",1904-01-25
79,AU NBAC N193-013/,N193-013_0080.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0080.tif,N193-013,1904-01-01,1904-03-01,1904,6038,5000,3,"273,1704,3074",1904-01-27
80,AU NBAC N193-013/,N193-013_0081.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0081.tif,N193-013,1904-01-01,1904-03-01,1904,6040,5000,3,"273,1698,3074",1904-01-27
81,AU NBAC N193-013/,N193-013_0082.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0082.tif,N193-013,1904-01-01,1904-03-01,1904,6039,5000,2,"278,1988",1904-01-27
82,AU NBAC N193-013/,N193-013_0083.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0083.tif,N193-013,1904-01-01,1904-03-01,1904,6041,5000,3,"298,1694,3065",1904-01-27
83,AU NBAC N193-013/,N193-013_0084.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0084.tif,N193-013,1904-01-01,1904-03-01,1904,6032,5000,2,"300,1983",1904-01-27
84,AU NBAC N193-013/,N193-013_0085.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0085.tif,N193-013,1904-01-01,1904-03-01,1904,6038,5000,3,"297,1688,3060",1904-01-28
85,AU NBAC N193-013/,N193-013_0086.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0086.tif,N193-013,1904-01-01,1904-03-01,1904,6038,5000,3,"298,1683,3057",1904-01-28
86,AU NBAC N193-013/,N193-013_0087.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0087.tif,N193-013,1904-01-01,1904-03-01,1904,6039,5000,2,"300,1970",1904-01-28
87,AU NBAC N193-013/,N193-013_0088.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0088.tif,N193-013,1904-01-01,1904-03-01,1904,6041,5000,3,"296,1680,3053",1904-01-28
88,AU NBAC N193-013/,N193-013_0089.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0089.tif,N193-013,1904-01-01,1904-03-01,1904,6039,5000,2,"305,1971",1904-01-28
89,AU NBAC N193-013/,N193-013_0090.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0090.tif,N193-013,1904-01-01,1904-03-01,1904,6044,5000,3,"266,1679,3054",1904-01-29
90,AU NBAC N193-013/,N193-013_0091.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0091.tif,N193-013,1904-01-01,1904-03-01,1904,6038,5000,3,"307,1695,3067",1904-01-29
91,AU NBAC N193-013/,N193-013_0092.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0092.tif,N193-013,1904-01-01,1904-03-01,1904,6041,5000,2,"304,1965",1904-01-29
92,AU NBAC N193-013/,N193-013_0093.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0093.tif,N193-013,1904-01-01,1904-03-01,1904,6039,5000,3,"268,1691,3064",1904-01-29
93,AU NBAC N193-013/,N193-013_0094.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0094.tif,N193-013,1904-01-01,1904-03-01,1904,6043,5000,2,"307,1978",1904-01-29
94,AU NBAC N193-013/,N193-013_0095.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0095.tif,N193-013,1904-01-01,1904-03-01,1904,6043,5000,3,"298,1689,3063",1904-01-30
95,AU NBAC N193-013/,N193-013_0096.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0096.tif,N193-013,1904-01-01,1904-03-01,1904,6026,5000,2,"304,1966",1904-01-30
96,AU NBAC N193-013/,N193-013_0097.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0097.tif,N193-013,1904-01-01,1904-03-01,1904,6024,5000,3,"299,1699,3070",1904-02-01
97,AU NBAC N193-013/,N193-013_0098.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0098.tif,N193-013,1904-01-01,1904-03-01,1904,6016,5000,3,"309,1700,3071",1904-02-01
98,AU NBAC N193-013/,N193-013_0099.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0099.tif,N193-013,1904-01-01,1904-03-01,1904,6014,5000,2,"280,1976",1904-02-01
99,AU NBAC N193-013/,N193-013_0100.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0100.tif,N193-013,1904-01-01,1904-03-01,1904,6021,5000,3,"261,1689,3065",1904-02-01
100,AU NBAC N193-013/,N193-013_0101.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0101.tif,N193-013,1904-01-01,1904-03-01,1904,6019,5000,2,"286,2045",1904-02-01
101,AU NBAC N193-013/,N193-013_0102.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0102.tif,N193-013,1904-01-01,1904-03-01,1904,6020,5000,3,"258,1659,3037",1904-02-02
102,AU NBAC N193-013/,N193-013_0103.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0103.tif,N193-013,1904-01-01,1904-03-01,1904,6025,5000,3,"290,1682,3058",1904-02-02
103,AU NBAC N193-013/,N193-013_0104.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0104.tif,N193-013,1904-01-01,1904-03-01,1904,6022,5000,2,"264,1947",1904-02-02
104,AU NBAC N193-013/,N193-013_0105.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0105.tif,N193-013,1904-01-01,1904-03-01,1904,6025,5000,3,"265,1690,3072",1904-02-02
105,AU NBAC N193-013/,N193-013_0106.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0106.tif,N193-013,1904-01-01,1904-03-01,1904,6020,5000,2,"262,2036",1904-02-02
106,AU NBAC N193-013/,N193-013_0107.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0107.tif,N193-013,1904-01-01,1904-03-01,1904,6021,5000,3,"275,1690,3064",1904-02-03
107,AU NBAC N193-013/,N193-013_0108.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0108.tif,N193-013,1904-01-01,1904-03-01,1904,6023,5000,3,"281,1688,3064",1904-02-03
108,AU NBAC N193-013/,N193-013_0109.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0109.tif,N193-013,1904-01-01,1904-03-01,1904,6025,5000,2,"281,1950",1904-02-03
109,AU NBAC N193-013/,N193-013_0110.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0110.tif,N193-013,1904-01-01,1904-03-01,1904,6023,5000,3,"246,1674,3050",1904-02-03
110,AU NBAC N193-013/,N193-013_0111.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0111.tif,N193-013,1904-01-01,1904-03-01,1904,6021,5000,2,"260,2025",1904-02-03
111,AU NBAC N193-013/,N193-013_0112.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0112.tif,N193-013,1904-01-01,1904-03-01,1904,6019,5000,3,"275,1674,3049",1904-02-04
112,AU NBAC N193-013/,N193-013_0113.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0113.tif,N193-013,1904-01-01,1904-03-01,1904,6027,5000,3,"255,1655,3031",1904-02-04
113,AU NBAC N193-013/,N193-013_0114.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0114.tif,N193-013,1904-01-01,1904-03-01,1904,6027,5000,2,"272,1933",1904-02-04
114,AU NBAC N193-013/,N193-013_0115.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-013/N193-013_0115.tif,N193-013,1904-01-01,1904-03-01,1904,6025,5000,3,"267,1659,3031",1904-02-04
