,directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions,page_date
16,AU NBAC N193-001/,N193-001_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0017.tif,N193-001,1901-01-01,1901-03-01,1901,6236,5000,3,"296,1802,3197",1901-01-10
17,AU NBAC N193-001/,N193-001_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0018.tif,N193-001,1901-01-01,1901-03-01,1901,6236,5000,2,"283,2022",1901-01-10
18,AU NBAC N193-001/,N193-001_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0019.tif,N193-001,1901-01-01,1901-03-01,1901,6236,5000,3,"300,1794,3189",1901-01-11
19,AU NBAC N193-001/,N193-001_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0020.tif,N193-001,1901-01-01,1901-03-01,1901,6309,5000,3,"240,1768,3190",1901-01-11
20,AU NBAC N193-001/,N193-001_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0021.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"249,2015",1901-01-11
21,AU NBAC N193-001/,N193-001_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0022.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"255,1790,3214",1901-01-11
22,AU NBAC N193-001/,N193-001_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0023.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"251,2004",1901-01-11
23,AU NBAC N193-001/,N193-001_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0024.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"239,1788,3215",1901-01-12
24,AU NBAC N193-001/,N193-001_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0025.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"250,2004",1901-01-12
25,AU NBAC N193-001/,N193-001_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0026.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"242,1792,3218",1901-01-14
26,AU NBAC N193-001/,N193-001_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0027.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"243,1789,3216",1901-01-14
27,AU NBAC N193-001/,N193-001_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0028.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"251,1997",1901-01-14
28,AU NBAC N193-001/,N193-001_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0029.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"245,1774,3201",1901-01-14
29,AU NBAC N193-001/,N193-001_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0030.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"240,1989",1901-01-14
30,AU NBAC N193-001/,N193-001_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0031.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"254,1773,3201",1901-01-15
31,AU NBAC N193-001/,N193-001_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0032.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"235,1773,3201",1901-01-15
32,AU NBAC N193-001/,N193-001_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0033.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"259,1995",1901-01-15
33,AU NBAC N193-001/,N193-001_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0034.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"249,1768,3194",1901-01-15
34,AU NBAC N193-001/,N193-001_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0035.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"261,1990",1901-01-15
35,AU NBAC N193-001/,N193-001_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0036.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"219,1765,3191",1901-01-16
36,AU NBAC N193-001/,N193-001_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0037.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"244,1767,3192",1901-01-16
37,AU NBAC N193-001/,N193-001_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0038.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"183,1931",1901-01-16
38,AU NBAC N193-001/,N193-001_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0039.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"210,1738,3167",1901-01-16
39,AU NBAC N193-001/,N193-001_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0040.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"200,1966",1901-01-16
40,AU NBAC N193-001/,N193-001_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0041.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"201,1734,3163",1901-01-17
41,AU NBAC N193-001/,N193-001_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0042.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"239,1729,3157",1901-01-17
42,AU NBAC N193-001/,N193-001_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0043.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"243,1959",1901-01-17
43,AU NBAC N193-001/,N193-001_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0044.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"210,1743,3170",1901-01-17
44,AU NBAC N193-001/,N193-001_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0045.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"234,1960",1901-01-17
45,AU NBAC N193-001/,N193-001_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0046.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"240,1724,3151",1901-01-18
46,AU NBAC N193-001/,N193-001_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0047.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"238,1730,3157",1901-01-18
47,AU NBAC N193-001/,N193-001_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0048.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"216,1944",1901-01-18
48,AU NBAC N193-001/,N193-001_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0049.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"250,1955",1901-01-18
49,AU NBAC N193-001/,N193-001_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0050.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"236,1711,3140",1901-01-19
50,AU NBAC N193-001/,N193-001_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0051.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"214,1937",1901-01-19
51,AU NBAC N193-001/,N193-001_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0052.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"209,1706,3135",1901-01-21
52,AU NBAC N193-001/,N193-001_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0053.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"222,1716,3144",1901-01-21
53,AU NBAC N193-001/,N193-001_0054.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0054.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"190,1924",1901-01-21
54,AU NBAC N193-001/,N193-001_0055.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0055.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"9,1703,3131",1901-01-21
55,AU NBAC N193-001/,N193-001_0056.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0056.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"189,1924",1901-01-21
56,AU NBAC N193-001/,N193-001_0057.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0057.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"196,1680,3108",1901-01-22
57,AU NBAC N193-001/,N193-001_0058.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0058.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"192,1699,3127",1901-01-22
58,AU NBAC N193-001/,N193-001_0059.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0059.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"185,1917",1901-01-22
59,AU NBAC N193-001/,N193-001_0060.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0060.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"185,1690,3121",1901-01-22
60,AU NBAC N193-001/,N193-001_0061.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0061.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"185,1911",1901-01-22
61,AU NBAC N193-001/,N193-001_0062.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0062.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"149,1650,3080",1901-01-24
62,AU NBAC N193-001/,N193-001_0063.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0063.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"137,1644,3072",1901-01-24
63,AU NBAC N193-001/,N193-001_0064.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0064.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"150,1887",1901-01-24
64,AU NBAC N193-001/,N193-001_0065.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0065.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"169,1677,3105",1901-01-24
65,AU NBAC N193-001/,N193-001_0066.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0066.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"170,1909",1901-01-24
66,AU NBAC N193-001/,N193-001_0067.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0067.tif,N193-001,1901-01-01,1901-03-01,1901,6419,5000,3,"145,1653,3091",1901-01-25
67,AU NBAC N193-001/,N193-001_0068.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0068.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"168,1681,3111",1901-01-25
68,AU NBAC N193-001/,N193-001_0069.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0069.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"178,1900",1901-01-25
69,AU NBAC N193-001/,N193-001_0070.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0070.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"189,1686,3114",1901-01-25
70,AU NBAC N193-001/,N193-001_0071.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0071.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"159,1887",1901-01-25
71,AU NBAC N193-001/,N193-001_0072.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0072.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"148,1637,3065",1901-01-26
72,AU NBAC N193-001/,N193-001_0073.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0073.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"163,1883",1901-01-26
73,AU NBAC N193-001/,N193-001_0074.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0074.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"158,1669,3098",1901-01-28
74,AU NBAC N193-001/,N193-001_0075.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0075.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"158,1652,3081",1901-01-28
75,AU NBAC N193-001/,N193-001_0076.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0076.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"126,1845",1901-01-28
76,AU NBAC N193-001/,N193-001_0077.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0077.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"150,1639,3068",1901-01-28
77,AU NBAC N193-001/,N193-001_0078.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0078.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"162,1892",1901-01-28
78,AU NBAC N193-001/,N193-001_0079.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0079.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"8,1660,3089",1901-01-29
79,AU NBAC N193-001/,N193-001_0080.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0080.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"169,1669,3099",1901-01-29
80,AU NBAC N193-001/,N193-001_0081.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0081.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"148,1874",1901-01-29
81,AU NBAC N193-001/,N193-001_0082.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0082.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"146,1637,3067",1901-01-29
82,AU NBAC N193-001/,N193-001_0083.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0083.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"162,1888",1901-01-29
83,AU NBAC N193-001/,N193-001_0084.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0084.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"151,1645,3075",1901-01-30
84,AU NBAC N193-001/,N193-001_0085.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0085.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"162,1665,3096",1901-01-30
85,AU NBAC N193-001/,N193-001_0086.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0086.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"152,1895",1901-01-30
86,AU NBAC N193-001/,N193-001_0087.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0087.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"161,1670,3099",1901-01-30
87,AU NBAC N193-001/,N193-001_0088.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0088.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"155,1883",1901-01-30
88,AU NBAC N193-001/,N193-001_0089.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0089.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"160,1657,3088",1901-01-31
89,AU NBAC N193-001/,N193-001_0090.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0090.tif,N193-001,1901-01-01,1901-03-01,1901,6297,5000,3,"251,1710,3117",1901-01-31
90,AU NBAC N193-001/,N193-001_0091.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0091.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"10,1887",1901-01-31
91,AU NBAC N193-001/,N193-001_0092.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0092.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"172,1656,3086",1901-01-31
92,AU NBAC N193-001/,N193-001_0093.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0093.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"180,1896",1901-01-31
93,AU NBAC N193-001/,N193-001_0094.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0094.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"177,1663,3093",1901-02-01
94,AU NBAC N193-001/,N193-001_0095.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0095.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"185,1673,3101",1901-02-01
95,AU NBAC N193-001/,N193-001_0096.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0096.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"10,1892",1901-02-01
96,AU NBAC N193-001/,N193-001_0097.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0097.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"176,1662,3092",1901-02-01
97,AU NBAC N193-001/,N193-001_0098.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0098.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"176,1907",1901-02-01
98,AU NBAC N193-001/,N193-001_0099.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0099.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"183,1660,3090",1901-02-04
99,AU NBAC N193-001/,N193-001_0100.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0100.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"166,1655,3084",1901-02-04
100,AU NBAC N193-001/,N193-001_0101.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0101.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"198,1917",1901-02-04
101,AU NBAC N193-001/,N193-001_0102.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0102.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"171,1660,3091",1901-02-04
102,AU NBAC N193-001/,N193-001_0103.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0103.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"182,1922",1901-02-04
103,AU NBAC N193-001/,N193-001_0104.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0104.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"174,1661,3090",1901-02-05
104,AU NBAC N193-001/,N193-001_0105.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0105.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"184,1677,3107",1901-02-05
105,AU NBAC N193-001/,N193-001_0106.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0106.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"180,1913",1901-02-05
106,AU NBAC N193-001/,N193-001_0107.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0107.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"180,1658,3087",1901-02-05
107,AU NBAC N193-001/,N193-001_0108.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0108.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"167,1886",1901-02-05
108,AU NBAC N193-001/,N193-001_0109.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0109.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"8,1667,3096",1901-02-06
109,AU NBAC N193-001/,N193-001_0110.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0110.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"179,1669,3099",1901-02-06
110,AU NBAC N193-001/,N193-001_0111.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0111.tif,N193-001,1901-01-01,1901-03-01,1901,6306,5000,2,"231,1951",1901-02-06
111,AU NBAC N193-001/,N193-001_0112.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0112.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"168,1644,3072",1901-02-06
112,AU NBAC N193-001/,N193-001_0113.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0113.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,2,"174,1891",1901-02-06
113,AU NBAC N193-001/,N193-001_0114.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0114.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"9,1653,3083",1901-02-07
114,AU NBAC N193-001/,N193-001_0115.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-001/N193-001_0115.tif,N193-001,1901-01-01,1901-03-01,1901,6277,5000,3,"181,1662,3091",1901-02-07
