,directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions,page_date
26,AU NBAC N193-009/,N193-009_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0027.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"228,1670,3168",1903-01-12
27,AU NBAC N193-009/,N193-009_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0028.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"215,2197",1903-01-12
28,AU NBAC N193-009/,N193-009_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0029.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"32,1663,3162",1903-01-12
29,AU NBAC N193-009/,N193-009_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0030.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"211,2201",1903-01-12
30,AU NBAC N193-009/,N193-009_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0031.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"220,1649,3147",1903-01-13
31,AU NBAC N193-009/,N193-009_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0032.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"329,1801,3304",1903-01-13
32,AU NBAC N193-009/,N193-009_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0033.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"259,2209",1903-01-13
33,AU NBAC N193-009/,N193-009_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0034.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"212,1670,3169",1903-01-13
34,AU NBAC N193-009/,N193-009_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0035.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"241,2208",1903-01-13
35,AU NBAC N193-009/,N193-009_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0036.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"217,1649,3148",1903-01-14
36,AU NBAC N193-009/,N193-009_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0037.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"234,1665,3166",1903-01-14
37,AU NBAC N193-009/,N193-009_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0038.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"237,2202",1903-01-14
38,AU NBAC N193-009/,N193-009_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0039.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"199,1646,3145",1903-01-14
39,AU NBAC N193-009/,N193-009_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0040.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"216,2195",1903-01-14
40,AU NBAC N193-009/,N193-009_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0041.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"22,1685,3179",1903-01-15
41,AU NBAC N193-009/,N193-009_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0042.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"200,1686,3181",1903-01-15
42,AU NBAC N193-009/,N193-009_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0043.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"201,2212",1903-01-15
43,AU NBAC N193-009/,N193-009_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0044.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"145,1632,3129",1903-01-15
44,AU NBAC N193-009/,N193-009_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0045.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"152,2171",1903-01-15
45,AU NBAC N193-009/,N193-009_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0046.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"162,1628,3129",1903-01-16
46,AU NBAC N193-009/,N193-009_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0047.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"167,1616,3115",1903-01-16
47,AU NBAC N193-009/,N193-009_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0048.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"166,2173",1903-01-16
48,AU NBAC N193-009/,N193-009_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0049.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"151,1619,3119",1903-01-16
49,AU NBAC N193-009/,N193-009_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0050.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"199,2206",1903-01-16
50,AU NBAC N193-009/,N193-009_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0051.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"188,1671,3171",1903-01-17
51,AU NBAC N193-009/,N193-009_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0052.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"190,2192",1903-01-17
52,AU NBAC N193-009/,N193-009_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0053.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"204,1664,3162",1903-01-19
53,AU NBAC N193-009/,N193-009_0054.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0054.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"217,1688,3186",1903-01-19
54,AU NBAC N193-009/,N193-009_0055.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0055.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"218,2224",1903-01-19
55,AU NBAC N193-009/,N193-009_0056.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0056.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"209,1683,3181",1903-01-19
56,AU NBAC N193-009/,N193-009_0057.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0057.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"209,2209",1903-01-19
57,AU NBAC N193-009/,N193-009_0058.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0058.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"223,1710,3210",1903-01-20
58,AU NBAC N193-009/,N193-009_0059.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0059.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"220,1704,3202",1903-01-20
59,AU NBAC N193-009/,N193-009_0060.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0060.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"218,2224",1903-01-20
60,AU NBAC N193-009/,N193-009_0061.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0061.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"227,1706,3206",1903-01-20
61,AU NBAC N193-009/,N193-009_0062.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0062.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"217,2215",1903-01-20
62,AU NBAC N193-009/,N193-009_0063.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0063.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"206,1673,3170",1903-01-21
63,AU NBAC N193-009/,N193-009_0064.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0064.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"204,1678,3179",1903-01-21
64,AU NBAC N193-009/,N193-009_0065.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0065.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"196,2210",1903-01-21
65,AU NBAC N193-009/,N193-009_0066.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0066.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"218,1682,3180",1903-01-21
66,AU NBAC N193-009/,N193-009_0067.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0067.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"224,2197",1903-01-21
67,AU NBAC N193-009/,N193-009_0068.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0068.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"229,1690,3189",1903-01-22
68,AU NBAC N193-009/,N193-009_0069.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0069.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"227,1691,3190",1903-01-22
69,AU NBAC N193-009/,N193-009_0070.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0070.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"218,2182",1903-01-22
70,AU NBAC N193-009/,N193-009_0071.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0071.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"213,1674,3174",1903-01-22
71,AU NBAC N193-009/,N193-009_0072.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0072.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"217,2212",1903-01-22
72,AU NBAC N193-009/,N193-009_0073.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0073.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"211,1665,3162",1903-01-23
73,AU NBAC N193-009/,N193-009_0074.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0074.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"212,1680,3178",1903-01-23
74,AU NBAC N193-009/,N193-009_0075.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0075.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"222,2209",1903-01-23
75,AU NBAC N193-009/,N193-009_0076.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0076.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"213,1685,3184",1903-01-23
76,AU NBAC N193-009/,N193-009_0077.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0077.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"224,2185",1903-01-23
77,AU NBAC N193-009/,N193-009_0078.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0078.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"229,1690,3188",1903-01-24
78,AU NBAC N193-009/,N193-009_0079.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0079.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"230,2214",1903-01-24
79,AU NBAC N193-009/,N193-009_0080.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0080.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"227,1689,3188",1903-01-27
80,AU NBAC N193-009/,N193-009_0081.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0081.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"228,1693,3193",1903-01-27
81,AU NBAC N193-009/,N193-009_0082.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0082.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"230,2209",1903-01-27
82,AU NBAC N193-009/,N193-009_0083.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0083.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"241,1700,3200",1903-01-27
83,AU NBAC N193-009/,N193-009_0084.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0084.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"233,2223",1903-01-27
84,AU NBAC N193-009/,N193-009_0085.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0085.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"219,1681,3178",1903-01-28
85,AU NBAC N193-009/,N193-009_0086.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0086.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"217,1678,3175",1903-01-28
86,AU NBAC N193-009/,N193-009_0087.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0087.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"241,2212",1903-01-28
87,AU NBAC N193-009/,N193-009_0088.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0088.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"193,1631,3127",1903-01-28
88,AU NBAC N193-009/,N193-009_0089.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0089.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"202,2166",1903-01-28
89,AU NBAC N193-009/,N193-009_0090.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0090.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"196,1632,3129",1903-01-29
90,AU NBAC N193-009/,N193-009_0091.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0091.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"193,1646,3145",1903-01-29
91,AU NBAC N193-009/,N193-009_0092.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0092.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"204,2180",1903-01-29
92,AU NBAC N193-009/,N193-009_0093.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0093.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"195,1643,3141",1903-01-29
93,AU NBAC N193-009/,N193-009_0094.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0094.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"206,2181",1903-01-29
94,AU NBAC N193-009/,N193-009_0095.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0095.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"196,1645,3143",1903-01-30
95,AU NBAC N193-009/,N193-009_0096.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0096.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"192,1640,3139",1903-01-30
96,AU NBAC N193-009/,N193-009_0097.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0097.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"199,2161",1903-01-30
97,AU NBAC N193-009/,N193-009_0098.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0098.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"179,1631,3127",1903-01-30
98,AU NBAC N193-009/,N193-009_0099.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0099.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"196,2161",1903-01-30
99,AU NBAC N193-009/,N193-009_0100.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0100.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"205,1661,3157",1903-01-31
100,AU NBAC N193-009/,N193-009_0101.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0101.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"195,2162",1903-01-31
101,AU NBAC N193-009/,N193-009_0102.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0102.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"199,1654,3152",1903-02-02
102,AU NBAC N193-009/,N193-009_0103.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0103.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"201,1654,3149",1903-02-02
103,AU NBAC N193-009/,N193-009_0104.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0104.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"203,2170",1903-02-02
104,AU NBAC N193-009/,N193-009_0105.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0105.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"199,1660,3156",1903-02-02
105,AU NBAC N193-009/,N193-009_0106.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0106.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"194,2194",1903-02-02
106,AU NBAC N193-009/,N193-009_0107.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0107.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"203,1669,3166",1903-02-03
107,AU NBAC N193-009/,N193-009_0108.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0108.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"219,1684,3182",1903-02-03
108,AU NBAC N193-009/,N193-009_0109.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0109.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"241,2208",1903-02-03
109,AU NBAC N193-009/,N193-009_0110.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0110.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"216,1677,3172",1903-02-03
110,AU NBAC N193-009/,N193-009_0111.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0111.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"221,2195",1903-02-03
111,AU NBAC N193-009/,N193-009_0112.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0112.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"217,1677,3174",1903-02-04
112,AU NBAC N193-009/,N193-009_0113.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0113.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"217,1676,3173",1903-02-04
113,AU NBAC N193-009/,N193-009_0114.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0114.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,2,"218,2195",1903-02-04
114,AU NBAC N193-009/,N193-009_0115.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-009/N193-009_0115.tif,N193-009,1903-01-01,1903-03-01,1903,6405,4973,3,"213,1676,3173",1903-02-04
