directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-037/,N193-0037_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0001.tif,N193-037,1910-01-01,1910-03-01,1910,6280,5000,3,"98,1944,3381"
AU NBAC N193-037/,N193-0037_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0002.tif,N193-037,1910-01-01,1910-03-01,1910,6280,5000,3,"128,1061,2020"
AU NBAC N193-037/,N193-0037_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0003.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,3,"150,1967,3403"
AU NBAC N193-037/,N193-0037_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0004.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,2,"171,2036"
AU NBAC N193-037/,N193-0037_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0005.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,3,"133,1959,3394"
AU NBAC N193-037/,N193-0037_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0006.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,3,"126,1947,3381"
AU NBAC N193-037/,N193-0037_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0007.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,3,"155,1078,2027"
AU NBAC N193-037/,N193-0037_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0008.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,3,"124,1951,3387"
AU NBAC N193-037/,N193-0037_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0009.tif,N193-037,1910-01-01,1910-03-01,1910,6301,5000,2,"121,2044"
AU NBAC N193-037/,N193-0037_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0010.tif,N193-037,1910-01-01,1910-03-01,1910,6316,5000,3,"143,1960,3399"
AU NBAC N193-037/,N193-0037_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0011.tif,N193-037,1910-01-01,1910-03-01,1910,6316,5000,2,"140,2050"
AU NBAC N193-037/,N193-0037_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0012.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,2,"139,1065"
AU NBAC N193-037/,N193-0037_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0013.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"113,1951,3395"
AU NBAC N193-037/,N193-0037_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0014.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"148,1073,2037"
AU NBAC N193-037/,N193-0037_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0015.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,2,"145,1054"
AU NBAC N193-037/,N193-0037_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0016.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,2,"165,2041"
AU NBAC N193-037/,N193-0037_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0017.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"112,1948,3392"
AU NBAC N193-037/,N193-0037_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0018.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"110,1942,3386"
AU NBAC N193-037/,N193-0037_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0019.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4964,2,"114,2011"
AU NBAC N193-037/,N193-0037_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0020.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"101,1955,3397"
AU NBAC N193-037/,N193-0037_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0021.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4964,2,"86,2025"
AU NBAC N193-037/,N193-0037_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0022.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"134,1959,3404"
AU NBAC N193-037/,N193-0037_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0023.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"129,1956,3399"
AU NBAC N193-037/,N193-0037_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0024.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"164,1094,2054"
AU NBAC N193-037/,N193-0037_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0025.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"176,1958,3403"
AU NBAC N193-037/,N193-0037_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0026.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,2,"166,2043"
AU NBAC N193-037/,N193-0037_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0027.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"130,1959,3403"
AU NBAC N193-037/,N193-0037_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0028.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"133,1945,3390"
AU NBAC N193-037/,N193-0037_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0029.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"154,1101,2053"
AU NBAC N193-037/,N193-0037_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0030.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"161,1915,3360"
AU NBAC N193-037/,N193-0037_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0031.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,2,"85,2001"
AU NBAC N193-037/,N193-0037_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0032.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"130,1897,3341"
AU NBAC N193-037/,N193-0037_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0033.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"49,1861,3305"
AU NBAC N193-037/,N193-0037_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0034.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"70,1017,1976"
AU NBAC N193-037/,N193-0037_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0035.tif,N193-037,1910-01-01,1910-03-01,1910,6331,4998,3,"50,1848,3292"
AU NBAC N193-037/,N193-0037_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0036.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,2,"48,1970"
AU NBAC N193-037/,N193-0037_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0037.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"53,1872,3315"
AU NBAC N193-037/,N193-0037_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0038.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,2,"95,1961"
AU NBAC N193-037/,N193-0037_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0039.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4931,3,"108,1862,3307"
AU NBAC N193-037/,N193-0037_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0040.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4931,3,"100,1843,3290"
AU NBAC N193-037/,N193-0037_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0041.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4931,2,"88,2019"
AU NBAC N193-037/,N193-0037_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0042.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"119,1900,3345"
AU NBAC N193-037/,N193-0037_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0043.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,2,"164,2029"
AU NBAC N193-037/,N193-0037_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0044.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"141,1915,3360"
AU NBAC N193-037/,N193-0037_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-037/N193-0037_0045.tif,N193-037,1910-01-01,1910-03-01,1910,6343,4999,3,"171,1942,3385"
