directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-165/,N193-165_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0001.tif,N193-165,1942-01-01,1942-03-01,1942,6456,5000,4,"85,1300,2484,3681"
AU NBAC N193-165/,N193-165_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0002.tif,N193-165,1942-01-01,1942-03-01,1942,6337,5000,3,"117,1751,3239"
AU NBAC N193-165/,N193-165_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0003.tif,N193-165,1942-01-01,1942-03-01,1942,6337,5000,4,"142,1290,2453,3630"
AU NBAC N193-165/,N193-165_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0004.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"136,1324,2486,3659"
AU NBAC N193-165/,N193-165_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0005.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,3,"136,1744,3233"
AU NBAC N193-165/,N193-165_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0006.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"140,1278,2440,3615"
AU NBAC N193-165/,N193-165_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0007.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"115,1304,2466,3639"
AU NBAC N193-165/,N193-165_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0008.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,3,"115,1721,3210"
AU NBAC N193-165/,N193-165_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0009.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"116,1247,2409,3584"
AU NBAC N193-165/,N193-165_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0010.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"100,1287,2449,3621"
AU NBAC N193-165/,N193-165_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0011.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,3,"91,1694,3180"
AU NBAC N193-165/,N193-165_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0012.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"157,1294,2456,3631"
AU NBAC N193-165/,N193-165_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0013.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"92,1280,2441,3613"
AU NBAC N193-165/,N193-165_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0014.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,3,"103,1701,3188"
AU NBAC N193-165/,N193-165_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0015.tif,N193-165,1942-01-01,1942-03-01,1942,6360,5000,4,"115,1242,2403,3579"
AU NBAC N193-165/,N193-165_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0016.tif,N193-165,1942-01-01,1942-03-01,1942,6479,5000,4,"119,1306,2490,3684"
AU NBAC N193-165/,N193-165_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0017.tif,N193-165,1942-01-01,1942-03-01,1942,6479,5000,3,"117,1733,3247"
AU NBAC N193-165/,N193-165_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0018.tif,N193-165,1942-01-01,1942-03-01,1942,6479,5000,4,"106,1256,2438,3636"
AU NBAC N193-165/,N193-165_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0019.tif,N193-165,1942-01-01,1942-03-01,1942,6479,5000,4,"82,1296,2479,3674"
AU NBAC N193-165/,N193-165_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0020.tif,N193-165,1942-01-01,1942-03-01,1942,6479,5000,3,"87,1717,3231"
AU NBAC N193-165/,N193-165_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-165/N193-165_0021.tif,N193-165,1942-01-01,1942-03-01,1942,6479,5000,4,"76,1239,2420,3618"
