directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-005/,N193-005_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0001.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"131,1810,3301"
AU NBAC N193-005/,N193-005_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0002.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"154,1803,3296"
AU NBAC N193-005/,N193-005_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0003.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"161,2134"
AU NBAC N193-005/,N193-005_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0004.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"137,1755,3245"
AU NBAC N193-005/,N193-005_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0005.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"140,2129"
AU NBAC N193-005/,N193-005_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0006.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"162,1795,3284"
AU NBAC N193-005/,N193-005_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0007.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"159,1778,3266"
AU NBAC N193-005/,N193-005_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0008.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"150,2121"
AU NBAC N193-005/,N193-005_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0009.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"156,1770,3259"
AU NBAC N193-005/,N193-005_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0010.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"149,2122"
AU NBAC N193-005/,N193-005_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0011.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"129,1753,3242"
AU NBAC N193-005/,N193-005_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0012.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"125,1766,3257"
AU NBAC N193-005/,N193-005_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0013.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"151,2126"
AU NBAC N193-005/,N193-005_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0014.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"130,1783,3273"
AU NBAC N193-005/,N193-005_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0015.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"176,2128"
AU NBAC N193-005/,N193-005_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0016.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"163,1782,3270"
AU NBAC N193-005/,N193-005_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0017.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,3,"135,1776,3264"
AU NBAC N193-005/,N193-005_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-005/N193-005_0018.tif,N193-005,1902-01-01,1902-03-01,1902,6376,5000,2,"136,2092"
