directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-073/,N193-073_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0001.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4950,3,"146,1869,3313"
AU NBAC N193-073/,N193-073_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0002.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4950,3,"143,1405,2706"
AU NBAC N193-073/,N193-073_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0003.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4885,3,"210,1820,3261"
AU NBAC N193-073/,N193-073_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0004.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4885,3,"60,1308,2610"
AU NBAC N193-073/,N193-073_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0005.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4885,3,"149,1854,3293"
AU NBAC N193-073/,N193-073_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0006.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4885,3,"145,1845,3287"
AU NBAC N193-073/,N193-073_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0007.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4937,3,"103,1304,2604"
AU NBAC N193-073/,N193-073_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0008.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4898,3,"170,1862,3303"
AU NBAC N193-073/,N193-073_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0009.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4898,3,"64,1300,2601"
AU NBAC N193-073/,N193-073_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0010.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4898,3,"137,1835,3275"
AU NBAC N193-073/,N193-073_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0011.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4898,3,"125,1829,3269"
AU NBAC N193-073/,N193-073_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0012.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4898,3,"70,1284,2585"
AU NBAC N193-073/,N193-073_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0013.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4898,3,"139,1830,3270"
AU NBAC N193-073/,N193-073_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0014.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4911,3,"90,1329,2630"
AU NBAC N193-073/,N193-073_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0015.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4911,3,"185,1867,3308"
AU NBAC N193-073/,N193-073_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0016.tif,N193-073,1919-01-01,1919-03-01,1919,6267,4911,3,"111,1856,3297"
AU NBAC N193-073/,N193-073_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0017.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4911,3,"70,1317,2620"
AU NBAC N193-073/,N193-073_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0018.tif,N193-073,1919-01-01,1919-03-01,1919,6280,4911,3,"178,1847,3287"
AU NBAC N193-073/,N193-073_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0019.tif,N193-073,1919-01-01,1919-03-01,1919,6280,4911,3,"53,1300,2601"
AU NBAC N193-073/,N193-073_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0020.tif,N193-073,1919-01-01,1919-03-01,1919,6280,4911,3,"154,1830,3272"
AU NBAC N193-073/,N193-073_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0021.tif,N193-073,1919-01-01,1919-03-01,1919,6280,4911,3,"94,1830,3272"
AU NBAC N193-073/,N193-073_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0022.tif,N193-073,1919-01-01,1919-03-01,1919,6280,4911,3,"86,1300,2599"
AU NBAC N193-073/,N193-073_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0023.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4911,3,"178,1834,3275"
AU NBAC N193-073/,N193-073_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0024.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4911,3,"42,1296,2596"
AU NBAC N193-073/,N193-073_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0025.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4911,3,"165,1832,3272"
AU NBAC N193-073/,N193-073_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0026.tif,N193-073,1919-01-01,1919-03-01,1919,6319,4911,3,"77,1283,2584"
AU NBAC N193-073/,N193-073_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0027.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4911,3,"129,1835,3275"
AU NBAC N193-073/,N193-073_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0028.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4911,3,"104,1835,3275"
AU NBAC N193-073/,N193-073_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0029.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"104,1322,2621"
AU NBAC N193-073/,N193-073_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0030.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"263,1882,3322"
AU NBAC N193-073/,N193-073_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0031.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"101,1304,2603"
AU NBAC N193-073/,N193-073_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0032.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"181,1858,3296"
AU NBAC N193-073/,N193-073_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0033.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"199,1872,3312"
AU NBAC N193-073/,N193-073_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0034.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"82,1315,2614"
AU NBAC N193-073/,N193-073_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0035.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"210,1857,3297"
AU NBAC N193-073/,N193-073_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0036.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"59,1279,2579"
AU NBAC N193-073/,N193-073_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0037.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"169,1843,3281"
AU NBAC N193-073/,N193-073_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0038.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"126,1849,3290"
AU NBAC N193-073/,N193-073_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0039.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"65,1272,2573"
AU NBAC N193-073/,N193-073_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-073/N193-073_0040.tif,N193-073,1919-01-01,1919-03-01,1919,6293,4924,3,"224,1868,3309"
