directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-117/,N193-117_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0001.tif,N193-117,1930-01-01,1930-03-01,1930,5933,5000,3,"14,1801,3173"
AU NBAC N193-117/,N193-117_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0002.tif,N193-117,1930-01-01,1930-03-01,1930,5860,5000,4,"423,1523,2586,3656"
AU NBAC N193-117/,N193-117_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0003.tif,N193-117,1930-01-01,1930-03-01,1930,6020,5000,3,"279,1779,3173"
AU NBAC N193-117/,N193-117_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0004.tif,N193-117,1930-01-01,1930-03-01,1930,6024,5000,4,"248,1377,2471,3571"
AU NBAC N193-117/,N193-117_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0005.tif,N193-117,1930-01-01,1930-03-01,1930,6060,5000,3,"186,1696,3094"
AU NBAC N193-117/,N193-117_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0006.tif,N193-117,1930-01-01,1930-03-01,1930,6023,5000,3,"267,1764,3156"
AU NBAC N193-117/,N193-117_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0007.tif,N193-117,1930-01-01,1930-03-01,1930,6047,5000,4,"177,1316,2414,3518"
AU NBAC N193-117/,N193-117_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0008.tif,N193-117,1930-01-01,1930-03-01,1930,6027,5000,3,"249,1744,3138"
AU NBAC N193-117/,N193-117_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0009.tif,N193-117,1930-01-01,1930-03-01,1930,6045,5000,4,"228,1363,2462,3563"
AU NBAC N193-117/,N193-117_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-117/N193-117_0010.tif,N193-117,1930-01-01,1930-03-01,1930,6064,5000,3,"184,1689,3087"
