directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-189/,N193-189_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0001.tif,N193-189,1948-01-01,1948-03-01,1948,6250,5000,4,"83,1335,2474,3615"
AU NBAC N193-189/,N193-189_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0002.tif,N193-189,1948-01-01,1948-03-01,1948,6250,5000,4,"122,1391,2530,3669"
AU NBAC N193-189/,N193-189_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0003.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,3,"136,1816,3253"
AU NBAC N193-189/,N193-189_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0004.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,4,"174,1380,2508,3641"
AU NBAC N193-189/,N193-189_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0005.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,4,"0,1407,2536,3666"
AU NBAC N193-189/,N193-189_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0006.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,3,"0,1829,3264"
AU NBAC N193-189/,N193-189_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0007.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,4,"191,1390,2519,3650"
AU NBAC N193-189/,N193-189_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0008.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,4,"193,1411,2539,3670"
AU NBAC N193-189/,N193-189_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0009.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,3,"0,1831,3267"
AU NBAC N193-189/,N193-189_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-189/N193-189_0010.tif,N193-189,1948-01-01,1948-03-01,1948,6154,5000,4,"193,1394,2524,3656"
