directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-093/,N193-093_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0001.tif,N193-093,1924-01-01,1924-03-01,1924,5840,5000,3,"237,1801,3150"
AU NBAC N193-093/,N193-093_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0002.tif,N193-093,1924-01-01,1924-03-01,1924,5852,5000,4,"313,1419,2507,3571"
AU NBAC N193-093/,N193-093_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0003.tif,N193-093,1924-01-01,1924-03-01,1924,5857,5000,3,"87,1847,3193"
AU NBAC N193-093/,N193-093_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0004.tif,N193-093,1924-01-01,1924-03-01,1924,5854,5000,3,"325,1825,3172"
AU NBAC N193-093/,N193-093_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0005.tif,N193-093,1924-01-01,1924-03-01,1924,5850,5000,4,"306,1428,2490,3557"
AU NBAC N193-093/,N193-093_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0006.tif,N193-093,1924-01-01,1924-03-01,1924,5854,5000,3,"302,1813,3159"
AU NBAC N193-093/,N193-093_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0007.tif,N193-093,1924-01-01,1924-03-01,1924,5854,5000,4,"296,1405,2472,3538"
AU NBAC N193-093/,N193-093_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0008.tif,N193-093,1924-01-01,1924-03-01,1924,5866,5000,3,"276,1793,3143"
AU NBAC N193-093/,N193-093_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0009.tif,N193-093,1924-01-01,1924-03-01,1924,5868,5000,3,"268,1785,3135"
AU NBAC N193-093/,N193-093_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0010.tif,N193-093,1924-01-01,1924-03-01,1924,5862,5000,4,"279,1398,2460,3527"
AU NBAC N193-093/,N193-093_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0011.tif,N193-093,1924-01-01,1924-03-01,1924,5862,5000,3,"277,1793,3139"
AU NBAC N193-093/,N193-093_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0012.tif,N193-093,1924-01-01,1924-03-01,1924,5868,5000,4,"258,1371,2440,3507"
AU NBAC N193-093/,N193-093_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0013.tif,N193-093,1924-01-01,1924-03-01,1924,5869,5000,3,"234,1732,3081"
AU NBAC N193-093/,N193-093_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0014.tif,N193-093,1924-01-01,1924-03-01,1924,5865,5000,3,"246,1749,3099"
AU NBAC N193-093/,N193-093_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0015.tif,N193-093,1924-01-01,1924-03-01,1924,5871,5000,4,"241,1348,2417,3485"
AU NBAC N193-093/,N193-093_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0016.tif,N193-093,1924-01-01,1924-03-01,1924,5867,5000,3,"249,1752,3102"
AU NBAC N193-093/,N193-093_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0017.tif,N193-093,1924-01-01,1924-03-01,1924,5871,5000,4,"247,1351,2422,3489"
AU NBAC N193-093/,N193-093_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0018.tif,N193-093,1924-01-01,1924-03-01,1924,5871,5000,3,"248,1755,3106"
AU NBAC N193-093/,N193-093_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0019.tif,N193-093,1924-01-01,1924-03-01,1924,5873,5000,3,"246,1754,3104"
AU NBAC N193-093/,N193-093_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0020.tif,N193-093,1924-01-01,1924-03-01,1924,5869,5000,4,"250,1353,2424,3490"
AU NBAC N193-093/,N193-093_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0021.tif,N193-093,1924-01-01,1924-03-01,1924,5861,5000,3,"258,1753,3104"
AU NBAC N193-093/,N193-093_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0022.tif,N193-093,1924-01-01,1924-03-01,1924,5858,5000,4,"268,1356,2434,3491"
AU NBAC N193-093/,N193-093_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0023.tif,N193-093,1924-01-01,1924-03-01,1924,5862,5000,3,"263,1754,3104"
AU NBAC N193-093/,N193-093_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0024.tif,N193-093,1924-01-01,1924-03-01,1924,5861,5000,3,"254,1752,3102"
AU NBAC N193-093/,N193-093_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0025.tif,N193-093,1924-01-01,1924-03-01,1924,5860,5000,4,"261,1358,2421,3488"
AU NBAC N193-093/,N193-093_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0026.tif,N193-093,1924-01-01,1924-03-01,1924,5859,5000,3,"262,1757,3105"
AU NBAC N193-093/,N193-093_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0027.tif,N193-093,1924-01-01,1924-03-01,1924,5855,5000,4,"263,1352,2420,3485"
AU NBAC N193-093/,N193-093_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0028.tif,N193-093,1924-01-01,1924-03-01,1924,5857,5000,3,"257,1750,3101"
AU NBAC N193-093/,N193-093_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0029.tif,N193-093,1924-01-01,1924-03-01,1924,5855,5000,4,"259,1354,2424,3491"
AU NBAC N193-093/,N193-093_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-093/N193-093_0030.tif,N193-093,1924-01-01,1924-03-01,1924,5854,5000,3,"264,1754,3099"
