directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-029/,N193-029_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0001.tif,N193-029,1908-01-01,1908-03-01,1908,6283,5000,3,"184,1918,3344"
AU NBAC N193-029/,N193-029_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0002.tif,N193-029,1908-01-01,1908-03-01,1908,6212,5000,3,"246,1943,3355"
AU NBAC N193-029/,N193-029_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0003.tif,N193-029,1908-01-01,1908-03-01,1908,6226,5000,2,"241,2093"
AU NBAC N193-029/,N193-029_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0004.tif,N193-029,1908-01-01,1908-03-01,1908,6252,5000,3,"226,1920,3340"
AU NBAC N193-029/,N193-029_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0005.tif,N193-029,1908-01-01,1908-03-01,1908,6234,5000,2,"237,2085"
AU NBAC N193-029/,N193-029_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0006.tif,N193-029,1908-01-01,1908-03-01,1908,6246,5000,3,"227,1888,3303"
AU NBAC N193-029/,N193-029_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0007.tif,N193-029,1908-01-01,1908-03-01,1908,6245,5000,3,"230,1890,3305"
AU NBAC N193-029/,N193-029_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0008.tif,N193-029,1908-01-01,1908-03-01,1908,6242,5000,2,"57,2068"
AU NBAC N193-029/,N193-029_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0009.tif,N193-029,1908-01-01,1908-03-01,1908,6259,5000,3,"220,1879,3297"
AU NBAC N193-029/,N193-029_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0010.tif,N193-029,1908-01-01,1908-03-01,1908,6247,5000,2,"218,2057"
AU NBAC N193-029/,N193-029_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-029/N193-029_0011.tif,N193-029,1908-01-01,1908-03-01,1908,6258,5000,3,"219,1876,3293"
