,directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions,page_date
10,AU NBAC N193-025/,N193-025_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0011.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"0,1888,3303",1907-01-05
11,AU NBAC N193-025/,N193-025_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0012.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"0,2050",1907-01-05
12,AU NBAC N193-025/,N193-025_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0013.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"0,1881,3297",1907-01-07
13,AU NBAC N193-025/,N193-025_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0014.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"156,1877,3293",1907-01-07
14,AU NBAC N193-025/,N193-025_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0015.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"156,2032",1907-01-07
15,AU NBAC N193-025/,N193-025_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0016.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"0,1902,3317",1907-01-07
16,AU NBAC N193-025/,N193-025_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0017.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"18,2027",1907-01-07
17,AU NBAC N193-025/,N193-025_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0018.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"158,1913,3332",1907-01-08
18,AU NBAC N193-025/,N193-025_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0019.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"167,1920,3336",1907-01-08
19,AU NBAC N193-025/,N193-025_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0020.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"166,2035",1907-01-08
20,AU NBAC N193-025/,N193-025_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0021.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"0,1914,3330",1907-01-08
21,AU NBAC N193-025/,N193-025_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0022.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"19,2031",1907-01-08
22,AU NBAC N193-025/,N193-025_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0023.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"221,1990,3403",1907-01-09
23,AU NBAC N193-025/,N193-025_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0024.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"232,1998,3412",1907-01-09
24,AU NBAC N193-025/,N193-025_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0025.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"232,2110",1907-01-09
25,AU NBAC N193-025/,N193-025_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0026.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"235,1977,3393",1907-01-09
26,AU NBAC N193-025/,N193-025_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0027.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"226,2107",1907-01-09
27,AU NBAC N193-025/,N193-025_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0028.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"215,1958,3373",1907-01-10
28,AU NBAC N193-025/,N193-025_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0029.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"232,1967,3382",1907-01-10
29,AU NBAC N193-025/,N193-025_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0030.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"229,2095",1907-01-10
30,AU NBAC N193-025/,N193-025_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0031.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"239,1929,3344",1907-01-10
31,AU NBAC N193-025/,N193-025_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0032.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"232,2103",1907-01-10
32,AU NBAC N193-025/,N193-025_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0033.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"217,1934,3348",1907-01-11
33,AU NBAC N193-025/,N193-025_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0034.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"232,1978,3395",1907-01-11
34,AU NBAC N193-025/,N193-025_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0035.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"238,2100",1907-01-11
35,AU NBAC N193-025/,N193-025_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0036.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"227,1939,3354",1907-01-11
36,AU NBAC N193-025/,N193-025_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0037.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"239,2101",1907-01-11
37,AU NBAC N193-025/,N193-025_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0038.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"262,1969,3384",1907-01-12
38,AU NBAC N193-025/,N193-025_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0039.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"228,2086",1907-01-12
39,AU NBAC N193-025/,N193-025_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0040.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"221,1952,3365",1907-01-14
40,AU NBAC N193-025/,N193-025_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0041.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"210,1933,3345",1907-01-14
41,AU NBAC N193-025/,N193-025_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0042.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"223,2052",1907-01-14
42,AU NBAC N193-025/,N193-025_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0043.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"203,1872,3285",1907-01-14
43,AU NBAC N193-025/,N193-025_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0044.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"204,2034",1907-01-14
44,AU NBAC N193-025/,N193-025_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0045.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"194,1902,3316",1907-01-15
45,AU NBAC N193-025/,N193-025_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0046.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"194,1902,3317",1907-01-15
46,AU NBAC N193-025/,N193-025_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0047.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"182,2025",1907-01-15
47,AU NBAC N193-025/,N193-025_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0048.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"185,1871,3285",1907-01-15
48,AU NBAC N193-025/,N193-025_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0049.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"205,2063",1907-01-15
49,AU NBAC N193-025/,N193-025_0050.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0050.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"192,1898,3314",1907-01-16
50,AU NBAC N193-025/,N193-025_0051.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0051.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"208,1898,3315",1907-01-16
51,AU NBAC N193-025/,N193-025_0052.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0052.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"180,2019",1907-01-16
52,AU NBAC N193-025/,N193-025_0053.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0053.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"209,1901,3313",1907-01-16
53,AU NBAC N193-025/,N193-025_0054.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0054.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"217,2047",1907-01-16
54,AU NBAC N193-025/,N193-025_0055.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0055.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"205,1915,3330",1907-01-17
55,AU NBAC N193-025/,N193-025_0056.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0056.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"19,1893,3306",1907-01-17
56,AU NBAC N193-025/,N193-025_0057.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0057.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"195,2005",1907-01-17
57,AU NBAC N193-025/,N193-025_0058.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0058.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"205,1884,3298",1907-01-17
58,AU NBAC N193-025/,N193-025_0059.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0059.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"200,2032",1907-01-17
59,AU NBAC N193-025/,N193-025_0060.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0060.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"12,1909,3323",1907-01-18
60,AU NBAC N193-025/,N193-025_0061.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0061.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"186,1891,3305",1907-01-18
61,AU NBAC N193-025/,N193-025_0062.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0062.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"179,2050",1907-01-18
62,AU NBAC N193-025/,N193-025_0063.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0063.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"186,1920,3333",1907-01-18
63,AU NBAC N193-025/,N193-025_0064.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0064.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"179,2029",1907-01-18
64,AU NBAC N193-025/,N193-025_0065.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0065.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"187,1938,3353",1907-01-19
65,AU NBAC N193-025/,N193-025_0066.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0066.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"214,2056",1907-01-19
66,AU NBAC N193-025/,N193-025_0067.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0067.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"198,1941,3355",1907-01-21
67,AU NBAC N193-025/,N193-025_0068.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0068.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"203,1951,3369",1907-01-21
68,AU NBAC N193-025/,N193-025_0069.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0069.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"206,2036",1907-01-21
69,AU NBAC N193-025/,N193-025_0070.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0070.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"188,1918,3336",1907-01-21
70,AU NBAC N193-025/,N193-025_0071.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0071.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"198,2025",1907-01-21
71,AU NBAC N193-025/,N193-025_0072.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0072.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"187,1925,3340",1907-01-22
72,AU NBAC N193-025/,N193-025_0073.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0073.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"201,1935,3350",1907-01-22
73,AU NBAC N193-025/,N193-025_0074.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0074.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"194,2023",1907-01-22
74,AU NBAC N193-025/,N193-025_0075.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0075.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"197,1935,3351",1907-01-22
75,AU NBAC N193-025/,N193-025_0076.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0076.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"190,2025",1907-01-22
76,AU NBAC N193-025/,N193-025_0077.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0077.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"210,1937,3354",1907-01-23
77,AU NBAC N193-025/,N193-025_0078.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0078.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"193,1936,3350",1907-01-23
78,AU NBAC N193-025/,N193-025_0079.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0079.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"183,2023",1907-01-23
79,AU NBAC N193-025/,N193-025_0080.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0080.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"192,1933,3349",1907-01-23
80,AU NBAC N193-025/,N193-025_0081.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0081.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"20,2014",1907-01-23
81,AU NBAC N193-025/,N193-025_0082.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0082.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"198,1910,3324",1907-01-24
82,AU NBAC N193-025/,N193-025_0083.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0083.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"212,1935,3352",1907-01-24
83,AU NBAC N193-025/,N193-025_0084.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0084.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"208,2026",1907-01-24
84,AU NBAC N193-025/,N193-025_0085.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0085.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"195,1926,3341",1907-01-24
85,AU NBAC N193-025/,N193-025_0086.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0086.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"214,2017",1907-01-24
86,AU NBAC N193-025/,N193-025_0087.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0087.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"194,1931,3344",1907-01-25
87,AU NBAC N193-025/,N193-025_0088.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0088.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"204,1921,3337",1907-01-25
88,AU NBAC N193-025/,N193-025_0089.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0089.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"208,2014",1907-01-25
89,AU NBAC N193-025/,N193-025_0090.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0090.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"219,1916,3331",1907-01-25
90,AU NBAC N193-025/,N193-025_0091.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0091.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"212,2010",1907-01-25
91,AU NBAC N193-025/,N193-025_0092.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0092.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"210,1923,3339",1907-01-28
92,AU NBAC N193-025/,N193-025_0093.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0093.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"184,1913,3331",1907-01-28
93,AU NBAC N193-025/,N193-025_0094.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0094.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"167,1986",1907-01-28
94,AU NBAC N193-025/,N193-025_0095.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0095.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"181,1903,3320",1907-01-28
95,AU NBAC N193-025/,N193-025_0096.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0096.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"171,1986",1907-01-28
96,AU NBAC N193-025/,N193-025_0097.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0097.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"179,1897,3315",1907-01-29
97,AU NBAC N193-025/,N193-025_0098.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0098.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"179,1889,3306",1907-01-29
98,AU NBAC N193-025/,N193-025_0099.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0099.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"162,1965",1907-01-29
99,AU NBAC N193-025/,N193-025_0100.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0100.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,3,"19,1875,3294",1907-01-29
100,AU NBAC N193-025/,N193-025_0101.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0101.tif,N193-025,1907-01-01,1907-03-01,1907,6152,5000,2,"159,1957",1907-01-29
101,AU NBAC N193-025/,N193-025_0102.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0102.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"239,1932,3364",1907-01-30
102,AU NBAC N193-025/,N193-025_0103.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0103.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"194,1936,3366",1907-01-30
103,AU NBAC N193-025/,N193-025_0104.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0104.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,2,"184,2009",1907-01-30
104,AU NBAC N193-025/,N193-025_0105.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0105.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"208,1939,3369",1907-01-30
105,AU NBAC N193-025/,N193-025_0106.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0106.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,2,"220,2028",1907-01-30
106,AU NBAC N193-025/,N193-025_0107.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0107.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"220,1940,3369",1907-01-31
107,AU NBAC N193-025/,N193-025_0108.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0108.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"211,1923,3353",1907-01-31
108,AU NBAC N193-025/,N193-025_0109.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0109.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,2,"234,2046",1907-01-31
109,AU NBAC N193-025/,N193-025_0110.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0110.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"253,1946,3375",1907-01-31
110,AU NBAC N193-025/,N193-025_0111.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0111.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,2,"228,2036",1907-01-31
111,AU NBAC N193-025/,N193-025_0112.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0112.tif,N193-025,1907-01-01,1907-03-01,1907,6200,5000,3,"226,1939,3369",1907-02-01
112,AU NBAC N193-025/,N193-025_0113.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0113.tif,N193-025,1907-01-01,1907-03-01,1907,6228,5000,3,"229,1913,3345",1907-02-01
113,AU NBAC N193-025/,N193-025_0114.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0114.tif,N193-025,1907-01-01,1907-03-01,1907,6228,5000,2,"193,2000",1907-02-01
114,AU NBAC N193-025/,N193-025_0115.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-025/N193-025_0115.tif,N193-025,1907-01-01,1907-03-01,1907,6228,5000,3,"212,1898,3333",1907-02-01
