directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-033/,N193-033_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0001.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"84,1950,3399"
AU NBAC N193-033/,N193-033_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0002.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"103,1944,3394"
AU NBAC N193-033/,N193-033_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0003.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"93,1037,1988"
AU NBAC N193-033/,N193-033_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0004.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"69,1935,3384"
AU NBAC N193-033/,N193-033_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0005.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,2,"55,1960"
AU NBAC N193-033/,N193-033_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0006.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"92,1942,3393"
AU NBAC N193-033/,N193-033_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0007.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"61,1928,3379"
AU NBAC N193-033/,N193-033_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0008.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,2,"76,1950"
AU NBAC N193-033/,N193-033_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0009.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,3,"156,1944,3396"
AU NBAC N193-033/,N193-033_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0010.tif,N193-033,1909-01-01,1909-03-01,1909,6332,4976,2,"34,1936"
AU NBAC N193-033/,N193-033_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0011.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"126,1955,3392"
AU NBAC N193-033/,N193-033_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0012.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"132,1957,3393"
AU NBAC N193-033/,N193-033_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0013.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"134,1980"
AU NBAC N193-033/,N193-033_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0014.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"128,1945,3384"
AU NBAC N193-033/,N193-033_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0015.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"143,1979"
AU NBAC N193-033/,N193-033_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0016.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"158,1971,3408"
AU NBAC N193-033/,N193-033_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0017.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"149,1864,3298"
AU NBAC N193-033/,N193-033_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0018.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"138,1976"
AU NBAC N193-033/,N193-033_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0019.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"143,1935,3374"
AU NBAC N193-033/,N193-033_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0020.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"148,1938,3293"
AU NBAC N193-033/,N193-033_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0021.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"161,1867,3299"
AU NBAC N193-033/,N193-033_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0022.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"72,1896"
AU NBAC N193-033/,N193-033_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0023.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"126,1914,3354"
AU NBAC N193-033/,N193-033_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0024.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"134,1917,3355"
AU NBAC N193-033/,N193-033_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0025.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"115,1897,3270"
AU NBAC N193-033/,N193-033_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0026.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"123,1834,3267"
AU NBAC N193-033/,N193-033_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0027.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"107,1899"
AU NBAC N193-033/,N193-033_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0028.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"163,1900,3336"
AU NBAC N193-033/,N193-033_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0029.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"155,1916,3351"
AU NBAC N193-033/,N193-033_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0030.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"168,1974,3359"
AU NBAC N193-033/,N193-033_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0031.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"31,1917,3353"
AU NBAC N193-033/,N193-033_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0032.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"155,1974"
AU NBAC N193-033/,N193-033_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0033.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"162,1875,3311"
AU NBAC N193-033/,N193-033_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0034.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"130,1880,3317"
AU NBAC N193-033/,N193-033_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0035.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"143,1953,3334"
AU NBAC N193-033/,N193-033_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0036.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"32,1891,3327"
AU NBAC N193-033/,N193-033_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0037.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"145,1963"
AU NBAC N193-033/,N193-033_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0038.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"178,1888,3324"
AU NBAC N193-033/,N193-033_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0039.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"30,1900,3337"
AU NBAC N193-033/,N193-033_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0040.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"147,1965,3347"
AU NBAC N193-033/,N193-033_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0041.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"164,1890,3327"
AU NBAC N193-033/,N193-033_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0042.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,2,"176,1973"
AU NBAC N193-033/,N193-033_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-033/N193-033_0043.tif,N193-033,1909-01-01,1909-03-01,1909,6290,5000,3,"36,1886,3320"
