directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-101/,N193-101_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0001.tif,N193-101,1926-01-01,1926-03-01,1926,5903,5000,3,"196,1793,3149"
AU NBAC N193-101/,N193-101_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0002.tif,N193-101,1926-01-01,1926-03-01,1926,5846,5000,4,"303,1412,2472,3535"
AU NBAC N193-101/,N193-101_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0003.tif,N193-101,1926-01-01,1926-03-01,1926,5856,5000,3,"33,1828,3178"
AU NBAC N193-101/,N193-101_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0004.tif,N193-101,1926-01-01,1926-03-01,1926,5864,5000,4,"301,1402,2468,3532"
AU NBAC N193-101/,N193-101_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0005.tif,N193-101,1926-01-01,1926-03-01,1926,5867,5000,3,"294,1832,3185"
AU NBAC N193-101/,N193-101_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0006.tif,N193-101,1926-01-01,1926-03-01,1926,5871,5000,3,"291,1818,3169"
AU NBAC N193-101/,N193-101_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0007.tif,N193-101,1926-01-01,1926-03-01,1926,5876,5000,4,"301,1403,2464,3532"
AU NBAC N193-101/,N193-101_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0008.tif,N193-101,1926-01-01,1926-03-01,1926,5871,5000,3,"304,1810,3160"
AU NBAC N193-101/,N193-101_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0009.tif,N193-101,1926-01-01,1926-03-01,1926,5871,5000,4,"323,1414,2476,3544"
AU NBAC N193-101/,N193-101_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0010.tif,N193-101,1926-01-01,1926-03-01,1926,5872,5000,3,"294,1817,3168"
AU NBAC N193-101/,N193-101_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0011.tif,N193-101,1926-01-01,1926-03-01,1926,5870,5000,4,"298,1391,2458,3524"
AU NBAC N193-101/,N193-101_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0012.tif,N193-101,1926-01-01,1926-03-01,1926,5872,5000,3,"291,1816,3167"
AU NBAC N193-101/,N193-101_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0013.tif,N193-101,1926-01-01,1926-03-01,1926,5872,5000,3,"295,1817,3167"
AU NBAC N193-101/,N193-101_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0014.tif,N193-101,1926-01-01,1926-03-01,1926,5866,5000,4,"299,1406,2466,3532"
AU NBAC N193-101/,N193-101_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0015.tif,N193-101,1926-01-01,1926-03-01,1926,5871,5000,3,"294,1813,3165"
AU NBAC N193-101/,N193-101_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0016.tif,N193-101,1926-01-01,1926-03-01,1926,5863,5000,4,"290,1393,2453,3520"
AU NBAC N193-101/,N193-101_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0017.tif,N193-101,1926-01-01,1926-03-01,1926,5853,5000,3,"291,1812,3162"
AU NBAC N193-101/,N193-101_0018.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0018.tif,N193-101,1926-01-01,1926-03-01,1926,5857,5000,3,"296,1811,3159"
AU NBAC N193-101/,N193-101_0019.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0019.tif,N193-101,1926-01-01,1926-03-01,1926,5859,5000,4,"284,1384,2450,3513"
AU NBAC N193-101/,N193-101_0020.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0020.tif,N193-101,1926-01-01,1926-03-01,1926,5841,5000,3,"306,1813,3160"
AU NBAC N193-101/,N193-101_0021.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0021.tif,N193-101,1926-01-01,1926-03-01,1926,5838,5000,4,"307,1391,2446,3509"
AU NBAC N193-101/,N193-101_0022.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0022.tif,N193-101,1926-01-01,1926-03-01,1926,5834,5000,3,"309,1812,3158"
AU NBAC N193-101/,N193-101_0023.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0023.tif,N193-101,1926-01-01,1926-03-01,1926,5839,5000,3,"305,1806,3154"
AU NBAC N193-101/,N193-101_0024.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0024.tif,N193-101,1926-01-01,1926-03-01,1926,5862,5000,4,"277,1373,2436,3503"
AU NBAC N193-101/,N193-101_0025.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0025.tif,N193-101,1926-01-01,1926-03-01,1926,5860,5000,3,"275,1776,3124"
AU NBAC N193-101/,N193-101_0026.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0026.tif,N193-101,1926-01-01,1926-03-01,1926,5848,5000,4,"289,1373,2431,3496"
AU NBAC N193-101/,N193-101_0027.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0027.tif,N193-101,1926-01-01,1926-03-01,1926,5849,5000,3,"284,1789,3138"
AU NBAC N193-101/,N193-101_0028.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0028.tif,N193-101,1926-01-01,1926-03-01,1926,5854,5000,3,"277,1792,3138"
AU NBAC N193-101/,N193-101_0029.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0029.tif,N193-101,1926-01-01,1926-03-01,1926,5842,5000,4,"289,1370,2429,3492"
AU NBAC N193-101/,N193-101_0030.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0030.tif,N193-101,1926-01-01,1926-03-01,1926,5826,5000,3,"306,1800,3141"
AU NBAC N193-101/,N193-101_0031.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0031.tif,N193-101,1926-01-01,1926-03-01,1926,5834,5000,4,"277,1368,2430,3492"
AU NBAC N193-101/,N193-101_0032.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0032.tif,N193-101,1926-01-01,1926-03-01,1926,5837,5000,3,"279,1781,3124"
AU NBAC N193-101/,N193-101_0033.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0033.tif,N193-101,1926-01-01,1926-03-01,1926,5831,5000,3,"279,1789,3136"
AU NBAC N193-101/,N193-101_0034.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0034.tif,N193-101,1926-01-01,1926-03-01,1926,5831,5000,4,"294,1371,2426,3489"
AU NBAC N193-101/,N193-101_0035.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0035.tif,N193-101,1926-01-01,1926-03-01,1926,5838,5000,3,"267,1784,3131"
AU NBAC N193-101/,N193-101_0036.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0036.tif,N193-101,1926-01-01,1926-03-01,1926,5828,5000,4,"284,1363,2417,3477"
AU NBAC N193-101/,N193-101_0037.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0037.tif,N193-101,1926-01-01,1926-03-01,1926,5832,5000,3,"275,1776,3118"
AU NBAC N193-101/,N193-101_0038.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0038.tif,N193-101,1926-01-01,1926-03-01,1926,5833,5000,4,"269,1361,2419,3480"
AU NBAC N193-101/,N193-101_0039.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0039.tif,N193-101,1926-01-01,1926-03-01,1926,5835,5000,3,"274,1769,3112"
AU NBAC N193-101/,N193-101_0040.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0040.tif,N193-101,1926-01-01,1926-03-01,1926,5839,5000,3,"267,1769,3110"
AU NBAC N193-101/,N193-101_0041.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0041.tif,N193-101,1926-01-01,1926-03-01,1926,5830,5000,4,"265,1358,2412,3472"
AU NBAC N193-101/,N193-101_0042.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0042.tif,N193-101,1926-01-01,1926-03-01,1926,5818,5000,3,"292,1778,3119"
AU NBAC N193-101/,N193-101_0043.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0043.tif,N193-101,1926-01-01,1926-03-01,1926,5818,5000,4,"284,1351,2409,3466"
AU NBAC N193-101/,N193-101_0044.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0044.tif,N193-101,1926-01-01,1926-03-01,1926,5806,5000,3,"298,1774,3112"
AU NBAC N193-101/,N193-101_0045.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0045.tif,N193-101,1926-01-01,1926-03-01,1926,5819,5000,3,"285,1769,3108"
AU NBAC N193-101/,N193-101_0046.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0046.tif,N193-101,1926-01-01,1926-03-01,1926,5817,5000,4,"284,1350,2405,3464"
AU NBAC N193-101/,N193-101_0047.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0047.tif,N193-101,1926-01-01,1926-03-01,1926,5817,5000,3,"286,1773,3112"
AU NBAC N193-101/,N193-101_0048.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0048.tif,N193-101,1926-01-01,1926-03-01,1926,5815,5000,4,"281,1362,2413,3472"
AU NBAC N193-101/,N193-101_0049.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-101/N193-101_0049.tif,N193-101,1926-01-01,1926-03-01,1926,5810,5000,3,"284,1764,3102"
