directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-145/,N193-145_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0001.tif,N193-145,1937-01-01,1937-03-01,1937,6451,4939,4,"0,1247,2418,3597"
AU NBAC N193-145/,N193-145_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0002.tif,N193-145,1937-01-01,1937-03-01,1937,6210,5000,3,"151,1768,3214"
AU NBAC N193-145/,N193-145_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0003.tif,N193-145,1937-01-01,1937-03-01,1937,6311,5000,4,"108,1363,2514,3675"
AU NBAC N193-145/,N193-145_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0004.tif,N193-145,1937-01-01,1937-03-01,1937,6311,5000,3,"135,1719,3189"
AU NBAC N193-145/,N193-145_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0005.tif,N193-145,1937-01-01,1937-03-01,1937,6311,5000,4,"138,1374,2526,3685"
AU NBAC N193-145/,N193-145_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0006.tif,N193-145,1937-01-01,1937-03-01,1937,6391,4963,3,"49,1639,3134"
AU NBAC N193-145/,N193-145_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0007.tif,N193-145,1937-01-01,1937-03-01,1937,6391,4963,4,"24,1267,2438,3619"
AU NBAC N193-145/,N193-145_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0008.tif,N193-145,1937-01-01,1937-03-01,1937,6391,4963,3,"29,1653,3148"
AU NBAC N193-145/,N193-145_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0009.tif,N193-145,1937-01-01,1937-03-01,1937,6391,4963,4,"46,1277,2447,3628"
AU NBAC N193-145/,N193-145_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0010.tif,N193-145,1937-01-01,1937-03-01,1937,6391,4963,3,"68,1654,3149"
AU NBAC N193-145/,N193-145_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0011.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,4,"59,1281,2451,3632"
AU NBAC N193-145/,N193-145_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0012.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,3,"45,1650,3146"
AU NBAC N193-145/,N193-145_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0013.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,4,"36,1270,2440,3621"
AU NBAC N193-145/,N193-145_0014.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0014.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,3,"43,1663,3157"
AU NBAC N193-145/,N193-145_0015.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0015.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,4,"41,1268,2438,3618"
AU NBAC N193-145/,N193-145_0016.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0016.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,3,"43,1658,3151"
AU NBAC N193-145/,N193-145_0017.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-145/N193-145_0017.tif,N193-145,1937-01-01,1937-03-01,1937,6415,4963,4,"64,1260,2431,3609"
