directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-197/,N193-197_0001.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0001.tif,N193-197,1950-01-01,1950-03-01,1950,6379,4963,4,"0,1303,2486,3673"
AU NBAC N193-197/,N193-197_0002.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0002.tif,N193-197,1950-01-01,1950-03-01,1950,6357,5000,4,"52,1316,2489,3662"
AU NBAC N193-197/,N193-197_0003.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0003.tif,N193-197,1950-01-01,1950-03-01,1950,6357,5000,4,"102,1321,2489,3665"
AU NBAC N193-197/,N193-197_0004.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0004.tif,N193-197,1950-01-01,1950-03-01,1950,6357,5000,3,"115,1793,3287"
AU NBAC N193-197/,N193-197_0005.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0005.tif,N193-197,1950-01-01,1950-03-01,1950,6357,5000,4,"116,1335,2508,3684"
AU NBAC N193-197/,N193-197_0006.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0006.tif,N193-197,1950-01-01,1950-03-01,1950,6392,5000,4,"120,1316,2489,3662"
AU NBAC N193-197/,N193-197_0007.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0007.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,4,"121,1340,2506,3681"
AU NBAC N193-197/,N193-197_0008.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0008.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,3,"121,1803,3296"
AU NBAC N193-197/,N193-197_0009.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0009.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,4,"119,1333,2504,3681"
AU NBAC N193-197/,N193-197_0010.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0010.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,4,"129,1323,2496,3669"
AU NBAC N193-197/,N193-197_0011.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0011.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,4,"177,1372,2538,3714"
AU NBAC N193-197/,N193-197_0012.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0012.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,3,"165,1849,3341"
AU NBAC N193-197/,N193-197_0013.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-197/N193-197_0013.tif,N193-197,1950-01-01,1950-03-01,1950,6309,5000,4,"165,1381,2552,3729"
